ID,Nationality,Name,Age,Overall,Potential,Team,Value,Wage,Total_Point
188600,Algeria,M. Abeid,['25'],73,75,Dijon,€4.1M,€10K,1954
199353,Germany,M. Rzatkowski,['28'],73,73,New York RB,€4M,€8K,1994
213433,Argentina,F. Tobio,['28'],73,74,Toluca,€3.6M,€20K,1578
179897,Iceland,R. Sigurðsson,['32'],73,73,,€0,€0,1647
230330,Brazil,Nivo Serpinho,['34'],73,73,Chapecoense,€1.6M,€10K,1140
205243,Mali,M. Wagué,['27'],73,75,Nottingham Forest,€3.9M,€30K,1481
153275,France,J. Leca,['32'],73,73,Lens,€2.3M,€7K,1123
226747,Colombia,B. Perlaza,['26'],73,76,Atlético Nacional,€4.2M,€5K,1777
188091,Norway,F. Gulbrandsen,['25'],73,74,Salzburg,€4.8M,€30K,1866
192955,Poland,M. Klich,['28'],73,73,Leeds United,€4M,€40K,1922
193468,Switzerland,L. Benito,['26'],73,74,Young Boys,€3.8M,€15K,1888
193470,France,A. Souquet,['26'],73,74,Gent,€3.8M,€15K,1891
203455,Germany,O. Kragl,['28'],73,73,Foggia,€4M,€4K,1914
210111,Spain,José Rodríguez,['23'],73,77,Fortuna Sittard,€4.4M,€7K,1921
232639,Japan,R. Doan,['20'],73,84,FC Groningen,€7M,€7K,1823
188607,Mexico,R. Salinas,['30'],73,73,Toluca,€2.9M,€20K,1980
158144,Spain,Salva Sevilla,['34'],73,73,Mallorca,€1.9M,€9K,1828
236480,Mali,Y. Bissouma,['21'],73,81,Brighton & Hove Albion,€6M,€30K,1959
186817,Algeria,R. Halliche,['31'],73,73,Moreirense,€2.7M,€6K,1644
192449,Germany,M. Stiepermann,['27'],73,73,Norwich City,€4.2M,€20K,1961
226754,Algeria,I. Bennacer,['20'],73,83,Empoli,€6.5M,€10K,2013
239043,France,U. Bozok,['21'],73,79,Nîmes,€5.5M,€15K,1722
178628,Italy,F. Forestieri,['28'],73,73,Sheffield Wednesday,€4.1M,€30K,1959
225733,Brazil,Cesinha,['28'],73,73,Daegu,€4M,€7K,1807
181445,Sweden,R. Bengtsson,['32'],73,73,Malmö FF,€2.3M,€7K,1591
210118,Portugal,Hélder Lopes,['29'],73,73,AEK Athens,€3M,€1K,1892
225478,Brazil,Serginho,['24'],73,77,Kashima Antlers,€5.5M,€10K,1878
241096,Italy,S. Tonali,['18'],73,90,Brescia,€7.5M,€2K,1990
204234,Spain,Edgar Badía,['26'],73,76,Elche,€3.5M,€5K,1113
18122,France,N. Penneteau,['37'],73,73,Sporting Charleroi,€275K,€7K,1073
189899,Netherlands,V. Wormgoor,['29'],73,73,Brann,€3.1M,€5K,1676
162508,Ukraine,O. Kucher,['35'],73,73,Kayserispor,€950K,€9K,1723
242380,Portugal,Stephen Eustáquio,['21'],73,84,Cruz Azul,€6M,€15K,1944
203725,Netherlands,V. Misidjan,['24'],73,74,Nürnberg,€4.8M,€15K,1763
146637,Spain,Dani Giménez,['34'],73,73,Deportivo La Coruña,€1.6M,€7K,1079
214477,Colombia,A. Correa,['33'],73,73,Once Caldas,€1.6M,€4K,1727
215245,France,A. Hunou,['24'],73,76,Rennes,€5M,€20K,1929
192205,Slovenia,R. Krhin,['28'],73,73,Nantes,€3.2M,€20K,1737
215502,Poland,B. Drągowski,['20'],73,84,Empoli,€5.5M,€6K,1171
224719,Russia,A. Tashaev,['24'],73,76,Spartak Moskva,€5M,€1K,1807
229071,Austria,K. Onisiwo,['26'],73,73,FSV Mainz 05,€4.4M,€20K,1882
241103,Belgium,Z. Vanheusden,['18'],73,87,Standard Liège,€7.5M,€6K,1689
190671,Germany,M. Frantz,['31'],73,73,SC Freiburg,€3.4M,€20K,1956
206544,Ukraine,R. Bezus,['27'],73,73,Gent,€4.2M,€15K,1890
181456,Haiti,R. Genevois,['30'],73,73,Caen,€3M,€15K,1651
230353,Brazil,Oswaldito Cuba,['34'],73,73,Chapecoense,€1.1M,€15K,1989
201938,Belgium,A. Limbombe,['23'],73,76,Nantes,€5M,€20K,1938
215250,Argentina,C. Rigamonti,['31'],73,73,Belgrano,€2.4M,€10K,1132
236498,Netherlands,S. Lammers,['21'],73,82,SC Heerenveen,€6M,€8K,1756
184274,England,C. Basham,['29'],73,73,Sheffield United,€3.1M,€10K,1743
187858,Congo DR,P. Mpoku,['26'],73,73,Standard Liège,€4.3M,€15K,1951
188370,Brazil,Wallace,['30'],73,73,Göztepe,€3M,€20K,1677
208339,Senegal,O. Niasse,['28'],73,73,Cardiff City,€4.1M,€40K,1750
226515,Brazil,Andrei Girotto,['26'],73,74,Nantes,€3.9M,€20K,1891
181459,Greece,V. Torosidis,['33'],73,73,Olympiakos Piraeus,€1.5M,€1K,1870
198868,France,N. Isimat-Mirin,['26'],73,74,Beşiktaş,€3.9M,€30K,1593
216020,Argentina,L. Gil,['27'],73,74,Rosario Central,€3.8M,€15K,1977
225236,Chile,B. Kuscevic,['22'],73,81,Universidad Católica,€5M,€8K,1722
209621,Brazil,Mattheus Oliveira,['23'],73,78,Vitória SC,€5.5M,€8K,1888
230869,Spain,Unai Simón,['21'],73,84,Athletic Club,€5.5M,€9K,1142
204246,England,M. Bettinelli,['26'],73,77,Fulham,€3.6M,€30K,1075
231638,Venezuela,A. Peñaranda,['21'],73,81,Watford,€6M,€30K,1820
217047,Panama,A. Godoy,['28'],73,73,SJ Earthquakes,€3.2M,€8K,1739
231640,Spain,Ontiveros,['20'],73,81,Málaga,€6M,€7K,1765
183256,Senegal,H. Saivet,['27'],73,73,Bursaspor,€4.1M,€15K,2029
197081,Morocco,A. Regattin,['26'],73,73,Akhisar Belediyespor,€4.3M,€15K,1967
230361,Brazil,Mauro Cildinho,['34'],73,73,Sport Recife,€1.1M,€15K,1864
204506,Netherlands,M. van Buren,['25'],73,74,Slavia Praha,€4.8M,€1K,1792
229594,Croatia,A. Ćorić,['21'],73,82,Roma,€6M,€30K,1810
199387,Argentina,P. Chavarría,['30'],73,73,Reims,€3.9M,€15K,1864
155355,Korea Republic,Lee Chung Yong,['29'],73,73,VfL Bochum 1848,€3.9M,€15K,1862
238555,Venezuela,J. Savarino,['21'],73,82,Real Salt Lake,€6M,€7K,1823
222429,Argentina,A. Cubas,['22'],73,80,Talleres Córdoba,€4.8M,€10K,1855
212446,Italy,L. Garritano,['24'],73,76,Cosenza,€5M,€4K,1915
223710,Kosovo,V. Muriqi,['24'],73,77,Rizespor,€5.5M,€10K,1605
183774,England,R. Bennett,['28'],73,73,Wolverhampton Wanderers,€3.2M,€50K,1378
7647,Italy,D. Dainelli,['39'],73,73,Livorno,€275K,€3K,1419
231391,Portugal,João Carvalho,['21'],73,82,Nottingham Forest,€6M,€30K,1768
184031,Portugal,Licá,['29'],73,73,Belenenses,€3.9M,€8K,1874
199392,Uruguay,M. Aguirregaray,['29'],73,73,Al Fateh,€3M,€20K,1946
220128,Argentina,J. Cristaldo,['29'],73,73,Racing Club,€4M,€20K,1810
183520,Spain,Fran Mérida,['28'],73,73,Osasuna,€3.2M,€9K,2013
169697,Republic of Ireland,D. Randolph,['31'],73,73,Middlesbrough,€2.4M,€30K,1174
224739,Nigeria,P. Olayinka,['22'],73,80,Slavia Praha,€5.5M,€1K,1807
244963,Portugal,Ivanildo Fernandes,['22'],73,82,Moreirense,€5.5M,€5K,1504
190947,Denmark,D. Jensen,['26'],73,76,FC Utrecht,€3.5M,€10K,1163
205540,England,J. Ibe,['22'],73,78,AFC Bournemouth,€5.5M,€40K,1834
216036,Argentina,R. Delgado,['28'],73,73,Defensa y Justicia,€3.2M,€10K,1997
153060,Argentina,J. Insaurralde,['33'],73,73,Colo-Colo,€1.6M,€7K,1558
225252,Colombia,J. Duque,['26'],73,76,Millonarios,€4.2M,€4K,1737
234468,Argentina,E. Reynoso,['22'],73,82,Boca Juniors,€6M,€15K,1897
216549,Norway,A. Sørloth,['22'],73,79,Gent,€5.5M,€15K,1746
236773,Greece,M. Siopis,['24'],73,76,,€0,€0,1853
172517,Denmark,M. Jensen,['30'],73,73,Rosenborg,€3.7M,€8K,2028
229862,Spain,Edu Expósito,['21'],73,81,Deportivo La Coruña,€6M,€7K,1744
186598,England,K. Naughton,['29'],73,73,Swansea City,€3M,€20K,1835
219879,Argentina,M. Pisano,['26'],73,73,América de Cali,€4.3M,€3K,1808
221671,Korea Republic,Lee Jae Sung,['25'],73,74,Holstein Kiel,€4.8M,€10K,1803
233959,Colombia,S. Villa,['22'],73,82,Boca Juniors,€6M,€15K,1722
239335,Spain,Óscar,['20'],73,84,Leganés,€7M,€15K,1791
236264,Peru,P. Aquino,['23'],73,78,León,€4.5M,€20K,1883
177896,Bosnia and Herzegovina,M. Vrančić,['29'],73,73,Norwich City,€3.8M,€20K,1907
238569,Ghana,K. Schindler,['24'],73,74,Holstein Kiel,€4.8M,€10K,1809
196073,Chile,E. Paredes,['37'],73,73,Colo-Colo,€1.2M,€7K,1823
223978,Spain,Manu García,['20'],73,84,Toulouse,€7M,€15K,1786
232938,Japan,T. Tomiyasu,['19'],73,84,Sint-Truiden,€6M,€5K,1623
189930,Turkey,İ. Köybaşı,['28'],73,73,Fenerbahçe,€3.2M,€40K,1994
192490,Spain,Juan Villar,['30'],73,73,Osasuna,€3.9M,€10K,1941
221931,Austria,P. Žulj,['25'],73,76,Anderlecht,€4.9M,€15K,1911
235499,Algeria,D. Benlamri,['28'],73,73,Al Shabab,€3.2M,€30K,1551
176619,Colombia,A. Ramos,['32'],73,73,Granada,€3.2M,€10K,1872
194795,Chile,G. Jara,['32'],73,73,Estudiantes,€2.3M,€15K,1782
237548,Tunisia,O. Haddadi,['26'],73,74,Dijon,€3.8M,€10K,1747
155885,Republic of Ireland,A. McGeady,['32'],73,73,Sunderland,€3.1M,€15K,1922
203502,England,B. Reid,['25'],73,75,Cardiff City,€5M,€40K,1973
152814,Brazil,Bobô,['33'],73,73,Alanyaspor,€2.5M,€15K,1775
221422,Iceland,S. Ingason,['24'],73,78,PAOK,€4.5M,€1K,1732
231150,Cape Verde Islands,Jamiro Monteiro,['24'],73,76,Philadelphia Union,€5M,€7K,1927
177134,Senegal,D. Ba,['33'],73,73,İstanbul Başakşehir,€2.5M,€20K,1890
188654,France,T. Heurtaux,['29'],73,73,Ankaragücü,€3.1M,€15K,1648
236527,Argentina,S. Cáseres,['21'],73,83,Villarreal,€5.5M,€15K,1893
186351,Netherlands,L. Fer,['28'],73,73,Swansea City,€4M,€20K,2018
189167,Iceland,A. Gunnarsson,['29'],73,73,Cardiff City,€3.1M,€30K,1921
203505,England,J. Bryan,['24'],73,77,Fulham,€4.3M,€30K,2008
205553,Italy,L. Ceppitelli,['28'],73,73,Cagliari,€3.2M,€20K,1458
226289,Nigeria,U. Agbo,['22'],73,80,Rayo Vallecano,€4.8M,€15K,1836
213746,Portugal,Arsénio,['28'],73,73,Moreirense,€4M,€8K,1771
220658,Brazil,Ailton,['23'],73,78,Sporting Braga,€4.5M,€10K,1978
224242,Netherlands,D. Luckassen,['22'],73,77,Hertha BSC,€4.4M,€15K,1928
178418,Italy,F. Peluso,['34'],73,73,Sassuolo,€1.2M,€30K,1720
226803,United States,T. Parker,['25'],73,78,New York RB,€4.5M,€7K,1597
241907,Uruguay,D. Rossi,['20'],73,83,Los Angeles FC,€6.5M,€7K,1772
183795,Austria,G. Margreitter,['29'],73,73,Nürnberg,€3.1M,€20K,1457
193267,Italy,F. Pisacane,['32'],73,73,Cagliari,€2.3M,€20K,1628
137460,Italy,A. Rosina,['34'],73,73,Salernitana,€2M,€6K,1783
214772,Argentina,N. Pasquini,['27'],73,73,Lanús,€3.3M,€15K,2040
236532,Germany,R. Koch,['21'],73,79,SC Freiburg,€4.7M,€15K,1649
183540,Scotland,B. Bannan,['28'],73,73,Sheffield Wednesday,€4M,€20K,1909
230389,Brazil,Édundo Oliveira,['26'],73,73,Cruzeiro,€3.5M,€20K,1696
221174,Croatia,M. Oršić,['25'],73,74,Dinamo Zagreb,€4.8M,€1K,1899
223734,Paraguay,R. García Guerreño,['28'],73,73,Lanús,€3.2M,€15K,1608
225782,England,A. Maitland-Niles,['20'],73,84,Arsenal,€6M,€40K,1894
176630,Portugal,Marco Rocha,['31'],73,73,Santa Clara,€2.4M,€5K,1426
177398,Croatia,I. Iličević,['31'],73,73,Nürnberg,€3.5M,€20K,1900
218359,Gabon,D. Ndong,['24'],73,78,Guingamp,€4.5M,€15K,1907
183287,France,F. Lemoine,['31'],73,73,Lorient,€2.7M,€8K,1910
184823,Angola,Djalma,['31'],73,73,Alanyaspor,€3.5M,€15K,1912
237560,Mali,M. Djenepo,['20'],73,84,Standard Liège,€7M,€10K,1843
158969,Argentina,L. Pisculichi,['34'],73,73,Argentinos Juniors,€2M,€10K,1895
230393,Brazil,Paolito Serra,['26'],73,73,Botafogo,€3.5M,€15K,1527
232441,Japan,M. Higashiguchi,['32'],73,73,Gamba Osaka,€2.3M,€9K,1047
176377,Serbia,D. Tošić,['33'],73,73,Guangzhou R&F,€1.6M,€10K,1738
189177,Scotland,J. Fleck,['26'],73,73,Sheffield United,€4.2M,€10K,2021
189945,France,Y. Ravet,['28'],73,73,Grasshopper,€4M,€15K,1822
212474,Portugal,Tiago Silva,['25'],73,76,Feirense,€5M,€10K,1915
189946,France,V. Manceau,['28'],73,73,Angers SCO,€3.2M,€20K,1859
193786,Italy,F. Bardi,['26'],73,73,Frosinone,€2.8M,€10K,1113
190716,Burkina Faso,P. Nakoulma,['31'],73,73,Rizespor,€3.6M,€15K,1826
218621,Argentina,F. Sánchez,['28'],73,73,Estudiantes,€3.2M,€15K,1905
190461,Iceland,B. Sigurðarson,['27'],73,73,,€0,€0,1891
203774,Brazil,Welthon,['26'],73,74,Vitória SC,€4.8M,€10K,1869
204542,Peru,Y. Yotún,['28'],73,73,Cruz Azul,€4M,€20K,1984
206590,Spain,Moi Gómez,['24'],73,78,Huesca,€5.5M,€15K,1901
215294,Argentina,C. Menéndez,['30'],73,73,Veracruz,€3.9M,€9K,1776
224510,Argentina,W. Bou,['24'],73,76,Unión La Calera,€5M,€4K,1726
160766,France,J. Ménez,['31'],73,73,América,€3.6M,€50K,1787
220671,Italy,F. Melchiorri,['31'],73,73,Perugia,€3.6M,€5K,1693
193535,Argentina,S. Prediger,['31'],73,73,Tigre,€2.7M,€10K,1998
142592,Argentina,I. Damonte,['36'],72,72,Huracán,€975K,€10K,1964
235008,Argentina,L. Robertone,['21'],72,82,Vélez Sarsfield,€5M,€9K,1890
188416,Belgium,S. Wuytens,['28'],72,72,AZ,€2.5M,€10K,1975
223489,Serbia,A. Pešić,['26'],72,73,Seoul,€3.7M,€8K,1825
210434,Morocco,F. Chafik,['31'],72,72,Dijon,€2M,€10K,1807
239106,Greece,L. Koutris,['22'],72,78,Olympiakos Piraeus,€3.6M,€1K,1926
188930,Spain,Laure,['33'],72,72,Alcorcón,€1.2M,€8K,1802
206083,England,J. Murphy,['23'],72,77,Cardiff City,€4.2M,€30K,1689
210947,Greece,N. Karelis,['26'],72,73,PAOK,€3.7M,€1K,1834
188931,Spain,Alex Bergantiños,['33'],72,72,Deportivo La Coruña,€1.3M,€8K,1795
201220,Albania,L. Memushaj,['31'],72,72,Pescara,€2.7M,€5K,1951
203780,Albania,F. Veseli,['25'],72,75,Empoli,€3.3M,€10K,1739
219652,Spain,Rober Ibáñez,['25'],72,73,Osasuna,€3.7M,€8K,1873
179972,Switzerland,E. Derdiyok,['30'],72,72,Galatasaray,€3M,€40K,1702
206085,England,J. Murphy,['23'],72,76,West Bromwich Albion,€4.1M,€20K,1756
220165,Finland,J. Pohjanpalo,['23'],72,77,Bayer 04 Leverkusen,€4.2M,€30K,1678
235781,Spain,Santi Comesaña,['21'],72,78,Rayo Vallecano,€4.2M,€10K,1804
203782,Libya,A. Benali,['26'],72,73,Crotone,€3.6M,€4K,1872
150278,Czech Republic,J. Drobný,['38'],72,72,Fortuna Düsseldorf,€210K,€10K,1041
222982,France,A. Blin,['21'],72,78,Amiens SC,€3.6M,€9K,1833
210695,Norway,H. Aleesami,['26'],72,72,Palermo,€2.6M,€4K,1934
223751,Germany,G. Jung,['23'],72,78,Hamburger SV,€3.6M,€9K,1695
227591,Argentina,A. Canelo,['26'],72,73,Toluca,€3.7M,€20K,1723
184071,Netherlands,R. Koolwijk,['32'],72,72,Excelsior,€1.8M,€6K,1832
216072,Italy,G. Letizia,['28'],72,72,Benevento,€2.5M,€5K,1832
223240,Argentina,G. Bettini,['25'],72,75,Rosario Central,€3.2M,€10K,1746
226568,Romania,I. Hagi,['19'],72,85,,€0,€0,1782
166664,Spain,Molinero,['32'],72,72,Sporting Gijón,€1.7M,€8K,1900
188168,England,G. Friend,['30'],72,72,Middlesbrough,€2.2M,€30K,1850
210697,Denmark,C. Nørgaard,['24'],72,79,Fiorentina,€3.7M,€30K,1887
238857,Portugal,Wilson Manafá,['23'],72,77,Porto,€3.5M,€8K,1906
139274,Slovenia,B. Cesar,['35'],72,72,Chievo,€725K,€9K,1367
149258,Italy,A. Cordaz,['35'],72,72,Crotone,€725K,€2K,919
223498,Argentina,E. Cecchini,['21'],72,81,Seattle Sounders,€4.2M,€5K,1908
236298,Colombia,E. Atuesta,['21'],72,81,Los Angeles FC,€4.2M,€5K,1844
238858,Brazil,Bruno Tabata,['21'],72,80,Portimonense,€4.6M,€7K,1829
192778,Belgium,I. Mboyo,['31'],72,72,Al Raed,€2.7M,€15K,1868
223243,Argentina,V. Aguilera,['29'],72,72,América,€2.4M,€40K,1707
220685,Brazil,Léo Bonatini,['24'],72,73,Nottingham Forest,€3.8M,€30K,1842
193549,England,S. Hutchinson,['27'],72,72,Millwall,€2.6M,€10K,1588
216334,Belgium,P. Gerkens,['23'],72,76,Anderlecht,€4.1M,€15K,1909
241166,Ukraine,S. Rybalka,['28'],72,72,Sivasspor,€3.1M,€10K,1934
193550,Israel,B. Kayal,['30'],72,72,Brighton & Hove Albion,€2.9M,€30K,1965
199183,Korea Republic,Kim Bo Kyung,['28'],72,72,Ulsan,€3.1M,€7K,1991
233231,Spain,Jon Bautista,['22'],72,78,Real Sociedad,€4.3M,€20K,1639
183567,Netherlands,E. Mulder,['29'],72,73,Swansea City,€2.4M,€15K,1193
203024,Spain,Isaías,['31'],72,72,Adelaide United,€2.1M,€4K,1887
223248,Argentina,J. Lucero,['26'],72,72,Godoy Cruz,€3.4M,€10K,1774
230672,Brazil,Lyanco,['21'],72,81,Bologna,€4.2M,€15K,1548
203793,United States,A. Jóhannsson,['27'],72,72,Hammarby,€3.3M,€6K,1765
237841,Panama,M. Murillo,['22'],72,80,New York RB,€3.9M,€6K,1907
54033,England,T. Huddlestone,['31'],72,72,Derby County,€2.1M,€30K,1879
186385,England,A. Clayton,['29'],72,72,Middlesbrough,€2.4M,€30K,1893
239890,Turkey,O. Kabak,['18'],72,83,VfB Stuttgart,€4.3M,€9K,1591
180754,Japan,K. Nakamura,['37'],72,72,Kawasaki Frontale,€850K,€6K,1987
225811,Colombia,M. Moreno,['21'],72,81,Santos Laguna,€4.8M,€10K,1685
189715,Netherlands,M. Vejinović,['28'],72,72,Arka Gdynia,€3.1M,€6K,1958
210964,Italy,F. Ceccherini,['26'],72,75,Fiorentina,€3.2M,€30K,1338
230421,Brazil,Otávinho Vila,['34'],72,72,Cruzeiro,€950K,€20K,1815
209430,France,R. Ripart,['25'],72,73,Nîmes,€3.7M,€15K,1917
236823,Sweden,I. Pettersson,['21'],72,79,Norrköping,€3.2M,€3K,1083
189975,Ukraine,Y. Seleznyov,['32'],72,72,Málaga,€2.5M,€9K,1794
230424,Brazil,Sandelas Júnior,['26'],72,72,Santos,€2.7M,€10K,1818
231448,England,R. Nelson,['18'],72,85,TSG Hoffenheim,€5.5M,€15K,1701
164633,Germany,T. Hoogland,['33'],72,72,VfL Bochum 1848,€1.3M,€10K,1843
190745,Italy,M. Silvestri,['27'],72,72,Hellas Verona,€2.1M,€4K,1160
192537,Belgium,M. Lestienne,['26'],72,72,Standard Liège,€3.3M,€10K,1851
198426,Argentina,G. Castellani,['30'],72,72,San Lorenzo,€2.9M,€15K,1995
204826,Senegal,A. Ba,['27'],72,74,Rayo Vallecano,€3M,€15K,1562
211738,Netherlands,M. Flekken,['25'],72,75,SC Freiburg,€2.8M,€10K,1079
224538,Portugal,Pedro Nuno,['23'],72,79,Moreirense,€4.4M,€5K,1849
235290,Italy,K. Bonifazi,['22'],72,80,SPAL,€3.9M,€9K,1517
192026,Brazil,Souza,['30'],72,72,Cerezo Osaka,€2.9M,€7K,1995
226075,Greece,M. Bakakis,['27'],72,72,AEK Athens,€2.6M,€1K,1907
186651,Turkey,G. Vural,['30'],72,72,Akhisar Belediyespor,€2.2M,€10K,2014
189723,Sweden,S. Armenteros,['28'],72,72,Benevento,€3.2M,€6K,1821
199964,Colombia,M. Pérez,['27'],72,72,Deportes Tolima,€3.3M,€4K,1796
204060,Netherlands,T. Chery,['30'],72,72,Kayserispor,€2.9M,€10K,1861
228124,Croatia,M. Jonjić,['27'],72,73,Cerezo Osaka,€2.9M,€7K,1560
229404,Egypt,A. Tarek,['26'],72,75,New York RB,€3.2M,€6K,1651
167452,Germany,O. Fink,['36'],72,72,Fortuna Düsseldorf,€975K,€15K,1914
192540,England,M. Duffy,['32'],72,72,Sheffield United,€2.4M,€10K,1754
230429,Brazil,Timo Triano,['34'],72,72,Botafogo,€950K,€15K,1729
172317,Spain,David Fernández,['33'],72,72,Alcorcón,€1.3M,€8K,1691
203038,Brazil,Lucas Piazon,['24'],72,75,Chievo,€3.9M,€10K,1803
205598,Portugal,André Sousa,['27'],72,72,Sporting Gijón,€3.2M,€9K,1959
200735,Spain,Isaac Cuenca,['27'],72,72,Sagan Tosu,€3.3M,€5K,1757
205343,Côte d'Ivoire,J. Akpa Akpro,['25'],72,74,Salernitana,€3.7M,€4K,2000
208159,Switzerland,M. Frey,['23'],72,77,Fenerbahçe,€4.2M,€40K,1723
175391,Angola,Mateus,['34'],72,72,Boavista,€1.6M,€7K,1867
209440,Brazil,Romarinho,['27'],72,72,Al Ittihad,€3.3M,€30K,1805
237600,Tunisia,B. Srarfi,['21'],72,79,Nice,€4.4M,€20K,1746
193569,England,T. Lees,['27'],72,73,Sheffield Wednesday,€2.9M,€20K,1637
210722,Cape Verde Islands,Júlio Tavares,['29'],72,72,Dijon,€3.1M,€10K,1622
214562,Colombia,L. Castro,['29'],72,72,Kaizer Chiefs,€3.1M,€1K,1669
227106,Spain,Diego González,['23'],72,78,Málaga,€3.6M,€7K,1677
230434,Brazil,Pimentiscinho,['30'],72,72,Vitória,€2.3M,€10K,1868
238370,Croatia,M. Pongračić,['20'],72,83,Salzburg,€4.7M,€15K,1545
194082,Portugal,Flavio Paixão,['33'],72,72,Lechia Gdańsk,€2M,€8K,1835
157219,Argentina,G. Fernández,['34'],72,72,Estudiantes,€1.6M,€10K,1844
172835,Italy,M. Andreolli,['32'],72,72,Chievo,€1.8M,€10K,1455
202276,Germany,S. Zoller,['27'],72,72,VfL Bochum 1848,€3.3M,€15K,1785
225060,Saudi Arabia,M. Hawsawi,['26'],72,75,Al Ahli Jeddah,€3.2M,€20K,1629
188196,Argentina,R. Noir,['31'],72,72,Atlético Tucumán,€2.7M,€10K,1883
201509,Spain,Juankar,['28'],72,72,Málaga,€2.5M,€8K,1942
207653,Ecuador,M. Bolaños,['28'],72,72,Tijuana,€3.1M,€15K,1758
212261,Spain,Brandon Thomas,['23'],72,79,Osasuna,€4.4M,€8K,1830
226085,Brazil,Léo Jardim,['23'],72,80,Rio Ave,€3.4M,€5K,1149
213030,France,J. Marié,['26'],72,73,Dijon,€3.6M,€10K,1807
219686,Brazil,Carlos,['22'],72,79,Rio Ave,€4.4M,€8K,1695
190502,France,G. Sertic,['28'],72,72,Zürich,€2.5M,€10K,1931
211239,France,C. Jean,['22'],72,77,Toulouse,€4.2M,€15K,1788
203304,Congo DR,B. Assombalonga,['25'],72,75,Middlesbrough,€4M,€40K,1779
232488,Argentina,C. Romero,['20'],72,86,Genoa,€6M,€9K,1569
230441,Brazil,Vieiraldo Junior,['26'],72,72,Sport Recife,€2.7M,€10K,1789
219690,Brazil,Diego Galo,['34'],72,72,Desportivo Aves,€950K,€9K,1509
236075,Brazil,Enzo Merques,['34'],72,72,Internacional,€875K,€15K,2015
206124,Zimbabwe,W. Katsande,['32'],72,72,Kaizer Chiefs,€1.8M,€1K,1909
234028,Brazil,Rômulo Calsede,['30'],72,72,Atlético Mineiro,€3M,€30K,1773
236076,Brazil,Marlion Simões,['26'],72,72,Ceará,€2.6M,€15K,1900
186156,England,L. Ayling,['26'],72,72,Leeds United,€2.6M,€30K,1812
219181,Portugal,Pedro Tiba,['29'],72,72,Lech Poznań,€3M,€9K,1920
224045,Spain,Juan Muñoz,['22'],72,77,Alcorcón,€4.2M,€8K,1639
189485,Brazil,Diego Farías,['28'],72,72,Empoli,€3.2M,€10K,1846
137774,Italy,D. Maietta,['35'],72,72,Empoli,€725K,€8K,1271
138798,Argentina,G. Lux,['36'],72,72,River Plate,€425K,€8K,1137
215086,Chile,B. Cortés,['23'],72,79,Colo-Colo,€3.2M,€5K,1217
217646,Japan,S. Nishikawa,['32'],72,72,Urawa Reds,€1.8M,€8K,1258
186158,England,K. Bartley,['27'],72,74,West Bromwich Albion,€3M,€20K,1491
222511,Argentina,E. Unsain,['23'],72,80,Defensa y Justicia,€3.4M,€7K,1212
230448,Brazil,Porphirinho,['30'],72,72,Chapecoense,€2.3M,€10K,1926
186672,United States,G. Cameron,['32'],72,72,Queens Park Rangers,€1.8M,€8K,1895
197937,Senegal,P. Djilobodji,['29'],72,72,Guingamp,€2.4M,€15K,1643
198705,Honduras,A. Najar,['25'],72,75,Anderlecht,€3.2M,€15K,2004
204337,Argentina,G. Núñez,['30'],72,72,Atlético Tucumán,€2.9M,€10K,1830
223537,Denmark,E. Berggreen,['25'],72,75,FSV Mainz 05,€4M,€20K,1637
186161,France,G. Sunu,['27'],72,72,BB Erzurumspor,€3.3M,€10K,1781
190769,Italy,E. Lamanna,['28'],72,73,Spezia,€2.5M,€3K,1101
201266,Denmark,K. Kusk,['26'],72,72,AaB,€3.3M,€10K,1845
240690,Argentina,N. González,['20'],72,83,VfB Stuttgart,€5.5M,€20K,1754
185394,Norway,V. Forren,['30'],72,72,Molde,€2.3M,€6K,1770
202547,France,J. Bahebeck,['25'],72,75,FC Utrecht,€4M,€15K,1851
222515,Algeria,Z. Ferhat,['25'],72,73,Le Havre,€3.7M,€7K,1681
223283,Senegal,F. Diedhiou,['25'],72,75,Bristol City,€4M,€30K,1614
226356,Algeria,M. Fares,['22'],72,80,SPAL,€4.6M,€10K,1946
230452,Brazil,Alessinito,['34'],72,72,Ceará,€950K,€15K,1830
232756,England,F. Tomori,['20'],72,83,Derby County,€4.7M,€20K,1672
190772,United States,M. Besler,['31'],72,72,Sporting KC,€2.1M,€6K,1745
208949,Saudi Arabia,N. Al Abed,['28'],72,72,Al Hilal,€3.1M,€30K,1892
213813,Sweden,A. Fransson,['24'],72,75,Norrköping,€3.9M,€6K,1942
146487,Spain,Susaeta,['33'],72,72,Albacete,€1.9M,€7K,1920
214327,Colombia,V. Hernández,['29'],72,72,Atlético Nacional,€3M,€5K,1774
170039,England,R. Shotton,['29'],72,72,Middlesbrough,€2.4M,€30K,1788
216376,Spain,Marco Sangalli,['26'],72,72,Alcorcón,€3.3M,€9K,1820
226616,Argentina,J. Galván,['26'],72,75,Argentinos Juniors,€3.2M,€10K,1786
193336,Slovenia,V. Belec,['28'],72,74,Sampdoria,€2.6M,€20K,1089
206649,Colombia,A. Henríquez,['35'],72,72,Atlético Nacional,€725K,€3K,1367
211513,Wales,T. Lawrence,['24'],72,75,Derby County,€3.9M,€30K,1836
