ID,Nationality,Name,Age,Overall,Potential,Team,Value,Wage,Total_Point
164477,Nigeria,J. Mikel,['19'],73,90,Chelsea,€0,€0,1385
8830,Italy,G. Colucci,['25'],73,78,Catania,€0,€0,1447
53630,Belgium,J. van Damme,['22'],73,74,Anderlecht,€0,€0,1296
130687,Denmark,L. Andreasen,['23'],73,80,FSV Mainz 05,€0,€0,1215
20096,Sweden,A. Svensson,['29'],73,74,Elfsborg,€0,€0,1284
143745,Turkey,A. Turan,['19'],73,84,Galatasaray,€0,€0,1197
176769,Brazil,Jonas,['22'],73,81,Santos,€0,€0,1091
177282,Guinea Bissau,Y. Djaló,['20'],73,80,Sporting CP,€0,€0,1159
4739,Italy,A. Chimenti,['36'],73,78,Cagliari,€0,€0,1115
170885,Belgium,S. Ibrahim,['27'],73,74,Club Brugge,€0,€0,1302
52102,Italy,G. Federico,['25'],73,75,Karlsruher SC,€0,€0,1186
149129,Chile,N. Cordova,['27'],73,73,ACR Messina,€0,€0,1304
163209,Scotland,S. Naismith,['19'],73,77,Kilmarnock,€0,€0,1123
164233,Brazil,Paulo André,['22'],73,86,Le Mans,€0,€0,1068
113546,Spain,Descarga,['29'],73,73,Levante,€0,€0,1311
161675,Mexico,A. Corona,['30'],73,74,Chiapas,€0,€0,1353
48779,United States,C. Gibbs,['26'],73,75,Charlton Athletic,€0,€0,1267
112780,Spain,Jorge Pérez,['30'],73,74,Lorca,€0,€0,1206
148365,Romania,A. Cristea,['22'],73,85,,€0,€0,1206
165517,Argentina,F. Gago,['20'],73,87,Real Madrid,€0,€0,1402
157326,Italy,D. Giubilato,['26'],73,74,Napoli,€0,€0,1178
120718,Switzerland,F. Coltorti,['25'],73,75,Grasshopper,€0,€0,968
172175,Belgium,K. Mirallas,['18'],73,84,Lille,€0,€0,1338
45455,Belgium,K. Vandenbergh,['23'],73,81,Genk,€0,€0,1255
125071,Belgium,F. Daems,['27'],73,75,Borussia Mönchengladbach,€0,€0,1310
3216,Italy,L. Stovini,['29'],73,74,Catania,€0,€0,1246
8848,Italy,F. Cristante,['29'],73,72,Mantova,€0,€0,1181
113552,Côte d'Ivoire,Ettien,['26'],73,76,Levante,€0,€0,1380
4498,Italy,Filippini A.,['32'],73,84,Livorno,€0,€0,1385
136594,Korea Republic,Kim Byung Ji,['36'],73,72,Seoul,€0,€0,1023
125586,Denmark,S. Andersen,['24'],73,85,Brøndby,€0,€0,1346
8339,Spain,Lacruz,['28'],73,76,Espanyol,€0,€0,1290
46740,Sweden,M. Ericsson,['25'],73,74,Brøndby,€0,€0,1211
142997,Brazil,Iarley,['32'],73,80,Internacional,€0,€0,1307
138902,Italy,A. Gasbarroni,['24'],73,81,Parma,€0,€0,1452
155798,Spain,Llorente,['26'],73,75,Real Valladolid,€0,€0,1328
166039,Zambia,C. Mbesuma,['22'],73,78,Marítimo,€0,€0,1208
101015,Uruguay,N. Castillo,['22'],73,76,Olympiakos Piraeus,€0,€0,1385
8088,Croatia,M. Bilic,['25'],73,74,Rapid Vienna,€0,€0,1163
155288,Serbia,V. Ivic,['29'],73,74,AEK Athens,€0,€0,1298
45721,Germany,T. Marx,['25'],73,78,DSC Arminia Bielefeld,€0,€0,1377
134810,Germany,S. Chahed,['23'],73,79,Hertha BSC,€0,€0,1311
157082,Mexico,E. Mora,['28'],73,74,Querétaro,€0,€0,1305
148123,Russia,A. Berezutskiy,['24'],73,84,,€0,€0,1156
50588,England,C. Cole,['22'],73,85,West Ham United,€0,€0,1213
157597,Croatia,N. Kranjcar,['21'],73,84,Portsmouth,€0,€0,1377
135326,Brazil,L. Tavarez,['22'],73,72,Pohang Steelers,€0,€0,1238
167839,Croatia,I. Bosnjak,['27'],73,73,Genk,€0,€0,1275
4256,England,L. Hendrie,['29'],73,76,Stoke City,€0,€0,1369
152992,Republic of Ireland,S. Kelly,['22'],73,83,Birmingham City,€0,€0,1285
1185,Brazil,Zé Maria,['32'],73,75,Levante,€0,€0,1354
51363,Netherlands,D. Gentenaar,['30'],73,75,Ajax,€0,€0,1217
45476,Denmark,S. Højer,['33'],73,73,Viborg,€0,€0,1209
137130,Italy,P. Acerbis,['25'],73,76,AlbinoLeffe,€0,€0,1085
51119,Italy,F. Ficini,['32'],73,73,Empoli,€0,€0,1300
163761,England,C. Davies,['21'],73,82,West Bromwich Albion,€0,€0,1168
169649,Colombia,A. Mosquera,['25'],73,74,Pachuca,€0,€0,1175
11698,England,N. Ellington,['24'],73,80,West Bromwich Albion,€0,€0,1168
18099,Bolivia,J. Moreno,['32'],73,74,DC United,€0,€0,1250
4789,Italy,M. Guardalben,['32'],73,77,Vicenza,€0,€0,1194
135861,Spain,Héctor Font,['22'],73,75,Osasuna,€0,€0,1378
2231,England,E. Heskey,['28'],73,76,Wigan Athletic,€0,€0,1312
166072,Brazil,Danilo,['22'],73,82,Athletico PR,€0,€0,1060
9913,Tunisia,M. Nafti,['27'],73,74,Birmingham City,€0,€0,1293
29881,Slovakia,M. Karhan,['30'],73,81,VfL Wolfsburg,€0,€0,1315
158138,Germany,A. Hunt,['19'],73,80,Werder Bremen,€0,€0,1177
45754,Italy,R. Guana,['25'],73,78,Palermo,€0,€0,1214
164028,Spain,Oriol,['25'],73,74,Racing Santander,€0,€0,1267
9662,Portugal,R. Pinto,['27'],73,82,Grasshopper,€0,€0,1281
113343,Spain,M. Almunia,['29'],73,76,Arsenal,€0,€0,969
166080,Brazil,Evandro,['19'],73,89,Athletico PR,€0,€0,1376
110272,Spain,Josemi,['26'],73,77,Villarreal,€0,€0,1387
111040,Spain,Redondo,['24'],73,78,Getafe,€0,€0,1321
168898,Egypt,Ahmed Hassan,['31'],73,74,Anderlecht,€0,€0,1279
10435,Morocco,A. Ahanfouf,['28'],73,77,DSC Arminia Bielefeld,€0,€0,1227
51651,Northern Ireland,M. Taylor,['34'],73,75,Birmingham City,€0,€0,1250
106180,Spain,Casas,['24'],73,76,Athletic Club,€0,€0,1365
116677,Mali,C. Kanté,['26'],73,75,Nice,€0,€0,1242
19398,Austria,M. Baur,['37'],73,73,Austria Klagenfurt,€0,€0,1151
110023,Spain,Generelo,['23'],73,79,Gimnàstic Tarragona,€0,€0,1385
1480,France,T. Bertin,['36'],73,75,Châteauroux,€0,€0,1301
16842,United States,S. Ralston,['32'],73,76,New England,€0,€0,1207
163530,France,J. Clément,['21'],73,85,Paris Saint Germain,€0,€0,1333
177610,Spain,Javi Martinez,['17'],73,78,Athletic Club,€0,€0,1371
50378,Uruguay,G. Varela,['28'],73,82,Schalke 04,€0,€0,1328
123594,Italy,D. Godeas,['30'],73,74,Mantova,€0,€0,1138
139211,Mexico,H. Reynoso,['26'],73,75,Guadalajara,€0,€0,1338
136140,Brazil,Paulo César,['30'],73,73,Toulouse,€0,€0,1427
50636,England,A. Stubbs,['34'],73,83,Everton,€0,€0,1262
2253,Portugal,Marco Aurélio,['36'],73,77,Belenenses,€0,€0,1042
16845,Croatia,I. Banovic,['25'],73,77,Nürnberg,€0,€0,1229
167885,Bulgaria,C. Yankov,['22'],73,78,Hannover 96,€0,€0,1287
45517,Switzerland,L. Magnin,['27'],73,80,VfB Stuttgart,€0,€0,1348
6350,Romania,M. Tararache,['28'],73,76,MSV Duisburg,€0,€0,1310
39630,Scotland,S. Severin,['27'],73,78,Aberdeen,€0,€0,1422
6095,Czech Republic,L. Sionko,['29'],73,74,Rangers,€0,€0,1246
7632,Belgium,M. Mpenza,['29'],73,76,Anderlecht,€0,€0,1319
143824,Cameroon,A. Saidou,['28'],73,77,Nantes,€0,€0,1309
148433,Czech Republic,L. Sedlacek,['28'],73,74,Wisła Płock,€0,€0,1223
138706,Brazil,Diego,['27'],73,85,Fluminense,€0,€0,983
140242,Mexico,J. Saavedra,['32'],73,78,Chiapas,€0,€0,1473
144338,Turkey,T. Bayazıt,['33'],73,73,Kayseri Erciyesspor,€0,€0,1328
136150,Brazil,Sílvio Luiz,['29'],73,81,Corinthians,€0,€0,1172
106710,Italy,G. Tedesco,['30'],73,74,Reggina,€0,€0,1334
20951,Sweden,T. Linderoth,['27'],73,74,København,€0,€0,1247
52951,Italy,A. Calderoni,['30'],73,76,Atalanta,€0,€0,878
3800,Croatia,N. Kovac,['34'],73,83,Salzburg,€0,€0,1428
138456,Brazil,Tardelli,['21'],73,86,PSV,€0,€0,1210
50394,Scotland,C. Dailly,['32'],73,80,,€0,€0,1241
137179,Italy,D. Portanova,['27'],73,74,Siena,€0,€0,1175
158685,Brazil,R. Defendi,['19'],73,81,Roma,€0,€0,1289
144350,Cameroon,S. Hamidou,['32'],73,74,Denizlispor,€0,€0,961
158686,Senegal,D. Djiba,['20'],73,79,Metz,€0,€0,1349
49886,Sweden,F. Stenman,['23'],73,76,Bayer 04 Leverkusen,€0,€0,1323
114655,Spain,Armando,['35'],73,82,Cádiz,€0,€0,1127
112608,Spain,Elía,['27'],73,75,Osasuna,€0,€0,1031
51424,Finland,J. Johansson,['30'],73,72,Malmö FF,€0,€0,1241
112609,Spain,Izquierdo,['25'],73,72,Osasuna,€0,€0,1284
144354,Turkey,M. Keçeli,['27'],73,78,Denizlispor,€0,€0,1316
148706,Nigeria,S. Olofinjana,['26'],73,74,Wolverhampton Wanderers,€0,€0,1364
164835,Poland,Ł. Fabiański,['21'],73,77,Legia Warszawa,€0,€0,845
139236,Brazil,Rodrigo Fabri,['30'],73,82,São Paulo,€0,€0,1287
113381,Spain,Luis Prieto,['27'],73,77,Athletic Club,€0,€0,1328
165862,Brazil,Danilinho,['19'],73,78,Atlético Mineiro,€0,€0,1234
20199,Portugal,César Peixoto,['26'],73,73,Espanyol,€0,€0,1242
112871,Spain,Jesús Perera,['26'],73,76,Celta de Vigo,€0,€0,1174
163048,England,C. Morgan,['28'],73,74,Sheffield United,€0,€0,1269
138985,Portugal,Bruno Vale,['23'],73,80,União de Leiria,€0,€0,1167
492,France,J. Zebina,['27'],73,81,Juventus,€0,€0,1359
1517,France,P. Cygan,['32'],73,79,Villarreal,€0,€0,1073
136941,Portugal,S. Pinto,['25'],73,79,Alemannia Aachen,€0,€0,1226
6637,Austria,F. Feldhofer,['26'],73,74,Wacker Innsbruck,€0,€0,1195
142829,Argentina,L. Somoza,['25'],73,79,Villarreal,€0,€0,1403
137710,Russia,I. Saenko,['22'],73,81,Nürnberg,€0,€0,1215
106222,Spain,Arriaga,['23'],73,72,Las Palmas,€0,€0,1310
136175,Brazil,Roger,['33'],73,81,Santos,€0,€0,1068
6895,Austria,A. Manninger,['29'],73,74,Siena,€0,€0,887
155631,Brazil,Marcel,['24'],73,74,Sporting Braga,€0,€0,1265
137200,Italy,S. Bruno,['26'],73,72,Modena,€0,€0,1228
149233,Italy,D. Bombardini,['35'],73,81,Atalanta,€0,€0,1279
116978,France,S. Samson,['31'],73,72,Caen,€0,€0,1259
164851,Guinea Bissau,Ivanildo,['20'],73,78,União de Leiria,€0,€0,1235
245,England,N. Butt,['31'],73,82,Newcastle United,€0,€0,1366
164085,Brazil,Roberto Brum,['27'],73,76,Académica,€0,€0,1390
132855,Denmark,P. Skov-Jensen,['35'],73,76,VfL Bochum 1848,€0,€0,1146
149239,Italy,F. Giunti,['34'],73,74,Chievo,€0,€0,1350
157431,Germany,C. Müller,['22'],73,81,Hertha BSC,€0,€0,1177
2809,Cameroon,B. Tchato,['31'],73,76,,€0,€0,1318
122361,Italy,M. Donadel,['24'],73,80,Fiorentina,€0,€0,1373
49659,Algeria,K. Ziani,['23'],73,79,Sochaux,€0,€0,1309
47100,Norway,F. Strømstad,['24'],73,76,Start,€0,€0,1331
1533,France,A. Sibierski,['31'],73,80,Newcastle United,€0,€0,1347
141309,Greece,K. Chalkias,['32'],73,75,,€0,€0,1040
143101,Argentina,M. Carrusca,['22'],73,82,Galatasaray,€0,€0,1291
41725,France,M. Delpierre,['25'],73,83,VfB Stuttgart,€0,€0,1221
766,Belgium,N. van Kerckhoven,['35'],73,82,Westerlo,€0,€0,1226
140030,Mexico,S. Carmona,['30'],73,83,Cruz Azul,€0,€0,1353
145150,Spain,Abel Buades,['28'],73,78,Cádiz,€0,€0,1334
156670,Togo,R. Malm,['32'],73,74,Montpellier,€0,€0,1268
176894,Brazil,Márcio Mossoró,['22'],73,84,Internacional,€0,€0,1277
139007,Mexico,S. Bernal,['36'],73,76,Pumas UNAM,€0,€0,1009
112895,Spain,Ismael,['28'],73,74,Xerez,€0,€0,1308
162048,Slovakia,Marek Cech,['23'],72,77,Porto,€0,€0,1347
149249,Senegal,D. Kamará,['25'],72,76,West Bromwich Albion,€0,€0,1205
142594,Argentina,F. Domínguez,['29'],72,72,River Plate,€0,€0,1309
155906,Hungary,M. Fülöp,['23'],72,84,Sunderland,€0,€0,1180
127747,Serbia,M. Pekovic,['28'],72,71,FSV Mainz 05,€0,€0,1271
40964,Nigeria,W. Oruma,['29'],72,74,Olympique Marseille,€0,€0,1290
116740,France,L. Compan,['29'],72,73,Caen,€0,€0,1150
140293,Italy,A. Mirante,['22'],72,76,Juventus,€0,€0,1151
19206,Australia,C. Coyne,['27'],72,74,Luton Town,€0,€0,1109
150278,Czech Republic,J. Drobny,['26'],72,75,VfL Bochum 1848,€0,€0,1244
139015,Mexico,G. Galindo,['28'],72,73,Necaxa,€0,€0,1385
112391,France,N. Taïder,['23'],72,77,Lorient,€0,€0,1252
153096,Argentina,A. López,['32'],72,72,Pumas UNAM,€0,€0,1260
166664,Spain,Molinero,['20'],72,86,Málaga,€0,€0,1328
4105,Switzerland,H. Yakin,['29'],72,83,Young Boys,€0,€0,1312
152841,Brazil,Lima,['24'],72,77,Botafogo,€0,€0,1274
112393,France,C. Fauré,['27'],72,74,Reims,€0,€0,1190
143882,Turkey,C. Eriş,['29'],72,78,Ankaragücü,€0,€0,1348
137483,Italy,S. Loria,['29'],72,75,Atalanta,€0,€0,1377
150539,Germany,M. Brzenska,['22'],72,80,Borussia Dortmund,€0,€0,1232
162315,England,L. Ridgewell,['21'],72,80,Aston Villa,€0,€0,1326
167435,Argentina,Ó. Ustari,['19'],72,86,,€0,€0,919
45067,France,A. Madouni,['25'],72,72,Bayer 04 Leverkusen,€0,€0,1162
51467,Australia,S. Lazaridis,['33'],72,78,,€0,€0,1322
140556,France,A. Ebondo,['22'],72,78,Toulouse,€0,€0,1191
148236,Portugal,Chainho,['31'],72,73,Nacional,€0,€0,1311
110092,Côte d'Ivoire,Yago,['26'],72,75,Celta de Vigo,€0,€0,1262
146701,Spain,Ramis,['21'],72,77,Mallorca,€0,€0,1302
50959,France,J. Fanchone,['26'],72,78,Le Mans,€0,€0,1250
135440,Brazil,André Luis,['26'],72,73,Nancy,€0,€0,1128
156688,Brazil,A. Almeida,['21'],72,73,Örgryte,€0,€0,1159
158737,Bosnia and Herzegovina,Z. Muslimovic,['25'],72,76,Parma,€0,€0,1260
113937,Spain,Francisco,['28'],72,73,Almería,€0,€0,1208
54033,England,T. Huddlestone,['19'],72,89,Tottenham Hotspur,€0,€0,1290
152850,Brazil,Alex,['24'],72,71,Internacional,€0,€0,1242
146963,Argentina,H. Pínola,['23'],72,77,Nürnberg,€0,€0,1152
28948,France,X. Collin,['31'],72,77,Ajaccio,€0,€0,1263
49684,Germany,M. Franz,['24'],72,75,Karlsruher SC,€0,€0,1125
149269,Italy,A. Potenza,['21'],72,85,Fiorentina,€0,€0,1243
124949,Turkey,S. Sarıoğlu,['21'],72,81,Galatasaray,€0,€0,1341
157463,Netherlands,D. de Ridder,['22'],72,75,Celta de Vigo,€0,€0,1312
113175,Italy,S. Argilli,['33'],72,77,Frosinone,€0,€0,1387
148760,Poland,P. Kryszałowicz,['32'],72,80,Wisła Kraków,€0,€0,1199
20760,Brazil,Wender,['31'],72,74,Sporting Braga,€0,€0,1270
157464,Spain,Mario Cotelo,['31'],72,75,Getafe,€0,€0,1336
164376,Italy,G. Pellé,['20'],72,74,Cesena,€0,€0,1213
168984,Guinea,I. Bangoura,['21'],72,88,Le Mans,€0,€0,1175
157466,Spain,Amaya,['27'],72,73,CAP Ciudad de Murcia,€0,€0,1274
116762,France,S. Roudet,['25'],72,76,Valenciennes,€0,€0,1339
152603,Canada,O. Occèan,['24'],72,77,Lillestrøm,€0,€0,1260
175387,Ecuador,L. Saritama,['22'],72,77,Tigres UANL,€0,€0,1271
7708,Netherlands,G. van Dijk,['24'],72,73,FC Utrecht,€0,€0,1277
143644,Turkey,S. Şahin,['25'],72,74,Fenerbahçe,€0,€0,1318
1053,Italy,M. Delvecchio,['33'],72,73,Ascoli,€0,€0,1246
146717,Brazil,Anderson,['23'],72,76,Everton,€0,€0,1270
116765,Hungary,Z. Kovács,['32'],72,74,,€0,€0,889
139038,Argentina,N. Burdisso,['25'],72,76,Inter,€0,€0,1214
117022,Congo,O. Ewolo,['27'],72,78,Lorient,€0,€0,1319
110879,Scotland,K. Kyle,['25'],72,75,Coventry City,€0,€0,1208
134688,France,J. Faty,['22'],72,80,Rennes,€0,€0,1252
7712,Sweden,F. Berglund,['27'],72,73,København,€0,€0,1218
139296,England,D. Nugent,['21'],72,79,Preston North End,€0,€0,1143
50721,England,M. Bent,['28'],72,73,Charlton Athletic,€0,€0,1235
6434,Finland,T. Kuivasto,['30'],72,73,Djurgården,€0,€0,1144
110371,Spain,Moisés,['25'],72,73,Espanyol,€0,€0,1184
176675,Brazil,Lenny,['18'],72,84,Fluminense,€0,€0,1219
135461,Brazil,L. Martinez,['26'],72,83,Cruzeiro,€0,€0,1299
9765,Hungary,T. Petö,['32'],72,73,NAC Breda,€0,€0,1212
9766,Netherlands,A. Schreuder,['33'],72,84,Feyenoord,€0,€0,1305
50983,Czech Republic,P. Ruman,['29'],72,74,FSV Mainz 05,€0,€0,1291
7465,Germany,F. Gerber,['26'],72,78,FSV Mainz 05,€0,€0,1284
146985,Spain,Riera,['24'],72,78,Sunderland,€0,€0,1394
175657,Slovenia,D. Stevanovic,['21'],72,82,Real Sociedad,€0,€0,1259
45098,Scotland,G. Caldwell,['24'],72,73,Celtic,€0,€0,1120
9771,Netherlands,O. Engelaar,['26'],72,74,FC Twente,€0,€0,1267
176939,Brazil,Soares,['21'],72,85,Figueirense,€0,€0,1234
170796,Turkey,N. Calışkan,['19'],72,88,Manisaspor,€0,€0,1216
53804,Jamaica,M. King,['26'],72,76,Watford,€0,€0,1300
4909,France,V. Fernandez,['31'],72,74,Châteauroux,€0,€0,1040
143918,Egypt,Ayman,['27'],72,73,Gençlerbirliği,€0,€0,1398
3632,Lithuania,E. Jankauskas,['31'],72,82,Hearts,€0,€0,1251
8753,Senegal,O. Daf,['29'],72,74,Sochaux,€0,€0,1212
8243,Guinea,Bodipo,['28'],72,75,Deportivo La Coruña,€0,€0,1230
138292,Canada,P. Onstad,['38'],72,77,Houston Dynamo,€0,€0,1061
53044,France,G. Lacour,['25'],72,73,Strasbourg,€0,€0,1254
7221,Austria,R. Wallner,['24'],72,73,Austria Wien,€0,€0,1320
146741,Spain,Arbeloa,['23'],72,81,Liverpool,€0,€0,1272
165429,Romania,C. Keseru,['19'],72,82,Nantes,€0,€0,1130
50997,Czech Republic,J. Simak,['27'],72,74,Sparta Praha,€0,€0,1172
142902,Ukraine,A. Pyatov,['22'],72,72,,€0,€0,999
155446,Romania,R. Cocis,['23'],72,81,,€0,€0,1243
167990,France,S. Savidan,['28'],72,75,Valenciennes,€0,€0,1139
138296,United States,B. Ching,['28'],72,77,Houston Dynamo,€0,€0,1231
115768,Spain,Calatayud,['26'],72,74,Racing Santander,€0,€0,1081
175673,Slovakia,F. Holosko,['22'],72,79,Manisaspor,€0,€0,1214
143674,Romania,D. Rat,['25'],72,77,,€0,€0,1378
110394,Spain,Josico,['31'],72,75,Villarreal,€0,€0,1376
51771,Spain,Soriano,['26'],72,77,Almería,€0,€0,1309
145213,Spain,Cheli,['27'],72,74,Recreativo Huelva,€0,€0,1279
156477,Belgium,A. Vanden Borre,['18'],72,80,Anderlecht,€0,€0,1418
135743,Switzerland,Geijo,['23'],72,72,Xerez,€0,€0,1267
20799,Portugal,Custódio,['23'],72,75,Sporting CP,€0,€0,1346
3650,Portugal,Luis Loureiro,['29'],72,75,Estrela Amadora,€0,€0,1323
142402,Romania,D. Niculae,['24'],72,71,Auxerre,€0,€0,1184
49474,Mali,D. Sidibé,['24'],72,71,Châteauroux,€0,€0,1334
3141,France,F. Boudarène,['27'],72,73,Dijon,€0,€0,1306
163653,Brazil,A. Ferreira,['26'],72,78,Atalanta,€0,€0,1288
838,Scotland,B. Nicholson,['27'],72,73,Aberdeen,€0,€0,1312
165191,England,C. Jerome,['19'],72,90,Birmingham City,€0,€0,1163
52810,Italy,G. Sculli,['25'],72,75,Genoa,€0,€0,1193
53066,Austria,A. Ibertsberger,['23'],72,80,SC Freiburg,€0,€0,1173
13900,England,P. Underwood,['32'],72,75,Luton Town,€0,€0,1184
5965,France,O. Echouafni,['33'],72,82,Nice,€0,€0,1325
49486,Nigeria,B. Ogbeche,['21'],72,80,Deportivo Alavés,€0,€0,1207
46160,Brazil,Renato,['27'],72,77,Sevilla,€0,€0,1349
49488,France,E. Didot,['22'],72,84,Rennes,€0,€0,1354
137553,Germany,C. Eigler,['22'],72,81,DSC Arminia Bielefeld,€0,€0,1182
146769,Denmark,D. Jensen,['27'],72,75,Werder Bremen,€0,€0,1308
149073,Italy,G. Comotto,['28'],72,75,Torino,€0,€0,1312
48722,Japan,J. Inamoto,['26'],72,78,Galatasaray,€0,€0,1309
49490,France,F. Piquionne,['27'],72,71,Monaco,€0,€0,1206
52818,Italy,N. Campedelli,['27'],72,71,Modena,€0,€0,1239
53074,Germany,S. Hofmann,['25'],72,84,Rapid Vienna,€0,€0,1252
12371,Germany,R. Kauf,['31'],72,79,DSC Arminia Bielefeld,€0,€0,1390
11348,England,S. Howard,['30'],72,73,Derby County,€0,€0,1246
158293,China PR,Zheng Zhi,['25'],72,71,,€0,€0,1206
47189,South Africa,A. Mokoena,['25'],72,80,Blackburn Rovers,€0,€0,1241
116309,Mali,E. Chelle,['28'],72,86,Valenciennes,€0,€0,1202
52309,United States,J. Mapp,['21'],72,79,Chicago Fire,€0,€0,1188
121173,Germany,C. Fröhlich,['28'],72,74,Carl Zeiss Jena,€0,€0,1279
134744,Canada,A. Hutchinson,['24'],72,73,København,€0,€0,1310
148824,Netherlands,G. Tamerus,['25'],72,78,NAC Breda,€0,€0,1220
112472,Spain,Sesma,['27'],72,72,Cádiz,€0,€0,1242
6490,France,S. Pichot,['29'],72,74,Sochaux,€0,€0,1281
163418,France,Y. Kaboul,['20'],72,85,Auxerre,€0,€0,1195
139867,Chile,S. Pardo,['24'],72,72,Feyenoord,€0,€0,1184
145243,Spain,Enrique,['28'],72,73,Cádiz,€0,€0,1241
140892,Bosnia and Herzegovina,K. Hasagic,['25'],72,81,Gaziantepspor,€0,€0,1117
15708,Netherlands,R. van Dijk,['37'],72,75,RKC Waalwijk,€0,€0,1207
157533,Poland,T. Bobel,['31'],72,72,Erzgebirge Aue,€0,€0,1071
2142,Brazil,Wamberto,['31'],72,74,Mons,€0,€0,1246
4190,Scotland,G. Naysmith,['27'],72,79,Everton,€0,€0,1369
150368,Germany,C. Pander,['22'],72,84,Schalke 04,€0,€0,1350
157792,Italy,M. Pestrin,['27'],72,73,ACR Messina,€0,€0,1262
110944,Spain,Michel,['28'],72,73,Almería,€0,€0,1193
135777,Spain,Pachón,['29'],72,78,Getafe,€0,€0,1202
138081,France,M. Chrétien,['21'],72,82,Nancy,€0,€0,1309
18785,Belgium,T. Chatelle,['25'],72,74,Genk,€0,€0,1364
105827,Poland,P. Brożek,['23'],72,77,Wisła Kraków,€0,€0,1203
163684,France,J. Brellier,['24'],72,74,Hearts,€0,€0,1343
158309,China PR,Gao Lin,['20'],72,71,,€0,€0,1250
176741,Brazil,Rafael Moura,['23'],72,88,Corinthians,€0,€0,1219
140134,Mexico,C. Suárez,['37'],72,71,Chivas USA,€0,€0,1295
135527,Brazil,C. Pitbull,['24'],72,78,Académica,€0,€0,1218
192615,Serbia,M. Basa,['23'],72,78,Le Mans,€0,€0,1129
162409,Italy,G. Rossi,['19'],72,90,Parma,€0,€0,1173
125289,Turkey,M. Topuz,['22'],72,79,Kayserispor,€0,€0,1392
8298,Spain,Casquero,['30'],72,72,Getafe,€0,€0,1331
176746,Brazil,Marcus Vinícius,['21'],72,80,Corinthians,€0,€0,1071
150891,Finland,A. Eremenko,['23'],72,79,,€0,€0,1338
138092,Brazil,Fabinho,['29'],72,79,Internacional,€0,€0,1357
157804,England,S. Carson,['20'],72,90,Charlton Athletic,€0,€0,1015
164204,Brazil,Paulo Baier,['31'],72,82,Palmeiras,€0,€0,1339
53868,England,N. Forster,['32'],72,73,Hull City,€0,€0,1168
5741,Netherlands,W. Bouma,['28'],72,80,Aston Villa,€0,€0,1380
10862,South Africa,D. Buckley,['28'],72,80,Basel,€0,€0,1305
144750,Spain,Cifu,['25'],72,72,Ponferradina,€0,€0,1338
150382,Germany,R. Klingbeil,['25'],72,75,Hamburger SV,€0,€0,1257
158831,Brazil,E. Marcón,['30'],72,72,Santos Laguna,€0,€0,1337
112240,Norway,H. El-Fakiri,['29'],72,74,Borussia Mönchengladbach,€0,€0,1201
142705,Argentina,M. González,['25'],72,72,Inter,€0,€0,1389
19313,Poland,M. Żewłakow,['30'],72,73,Gent,€0,€0,1210
163697,Mexico,L. Landín,['20'],72,79,Pachuca,€0,€0,1223
165233,France,D. Gigliotti,['21'],72,87,Troyes,€0,€0,1204
110961,Spain,Aranburu,['27'],72,78,Real Sociedad,€0,€0,1396
48753,Argentina,A. Matellán,['29'],72,76,Gimnàstic Tarragona,€0,€0,1143
143218,Turkey,O. Öztürk,['28'],72,73,Gençlerbirliği,€0,€0,1179
53874,England,N. Nosworthy,['25'],72,74,Sunderland,€0,€0,1221
168563,Colombia,M. Arzuaga,['25'],72,72,Veracruz,€0,€0,1275
143988,Turkey,K. Duymuş,['27'],72,72,Osmanlıspor,€0,€0,1172
146549,Spain,Parri,['24'],72,71,Albacete,€0,€0,1360
153205,Brazil,L. Rodrigo,['25'],72,71,Ajaccio,€0,€0,1306
164469,England,G. Agbonlahor,['20'],72,82,Aston Villa,€0,€0,1254
8566,Brazil,Auri,['32'],72,73,Vitória FC,€0,€0,1071
7543,Norway,C. Lundekvam,['33'],72,88,Southampton,€0,€0,1078
101496,Germany,M. Abel,['25'],72,79,Hamburger SV,€0,€0,1308
121,Germany,M. Kurth,['32'],72,76,MSV Duisburg,€0,€0,1320
51321,England,N. Weaver,['27'],72,74,Manchester City,€0,€0,1152
142970,Argentina,D. Giménez,['24'],72,74,Pescara,€0,€0,1290
171898,Brazil,Denilson,['29'],72,73,Daejeon Citizen,€0,€0,1429
134779,France,J. Briand,['20'],72,82,Rennes,€0,€0,1170
45435,Algeria,R. Saïfi,['31'],72,81,Lorient,€0,€0,1211
53883,France,P. Luzi,['25'],72,71,Sporting Charleroi,€0,€0,996
4988,France,S. Pédron,['35'],72,79,Lorient,€0,€0,1274
143740,Turkey,A. Erçetin,['23'],72,82,Galatasaray,€0,€0,1123
157053,Mexico,C. Ochoa,['28'],72,71,Monterrey,€0,€0,1117
164221,Brazil,Jean,['33'],72,74,Ponte Preta,€0,€0,971
110974,Spain,Riesgo,['22'],72,89,Real Sociedad,€0,€0,1027
161663,Uruguay,S. Viera,['23'],72,78,Villarreal,€0,€0,1075
161664,Uruguay,C. Diogo,['22'],72,81,Real Zaragoza,€0,€0,1379
112256,Portugal,Filipe Teixeira,['25'],72,77,Académica,€0,€0,1266
172673,Portugal,Lourenço,['23'],72,76,Vitória FC,€0,€0,1263
146562,Spain,Santi Cazorla,['21'],72,86,Recreativo Huelva,€0,€0,1332
116866,France,G. Dernis,['25'],72,86,Saint-Étienne,€0,€0,1384
