ID,Nationality,Name,Age,Overall,Potential,Team,Value,Wage,Total_Point
202547,France,J. Bahebeck,['21'],71,78,Paris Saint Germain,€1.5M,€30K,1793
171315,Spain,Alfaro,['27'],71,72,Real Valladolid,€1.7M,€25K,1834
165429,Romania,C. Keserü,['27'],71,71,,€0,€0,1781
176693,France,J. Babin,['27'],71,74,Granada,€1.5M,€15K,1685
214326,Chile,C. Vilches,['30'],71,71,Colo-Colo,€1.1M,€30K,1583
183606,Serbia,S. Rajković,['25'],71,75,Hamburger SV,€1.5M,€20K,1528
171831,England,M. Mancienne,['26'],71,71,Nottingham Forest,€1.6M,€25K,1676
201016,Germany,O. Sorg,['24'],71,74,SC Freiburg,€1.5M,€20K,1890
184376,Czech Republic,L. Vácha,['25'],71,75,,€0,€0,1930
192824,Algeria,W. Mesloub,['28'],71,71,Lorient,€1.7M,€25K,1775
201529,Italy,M. Capuano,['22'],71,77,Cagliari,€1.1M,€20K,1606
136764,Netherlands,K. Boulahrouz,['32'],71,71,Feyenoord,€925K,€35K,1571
214332,Colombia,D. Torres,['24'],71,75,Independiente Medellín,€1.4M,€30K,1841
216380,Netherlands,D. Sinkgraven,['18'],71,83,Ajax,€1.3M,€20K,1826
183356,France,T. Ayasse,['27'],71,71,Troyes,€1.4M,€25K,1844
185405,Slovakia,D. Kuciak,['29'],71,71,Legia Warszawa,€1.6M,€30K,1243
207679,Argentina,F. Pereyra,['26'],71,74,PAOK,€2M,€25K,1815
20799,Portugal,Custódio,['31'],71,71,Akhisar Belediyespor,€950K,€20K,1933
158271,France,J. Gorius,['29'],71,71,Genk,€1.5M,€25K,1919
186687,Serbia,G. Kačar,['27'],71,72,Hamburger SV,€1.4M,€25K,1930
208448,Sweden,E. Forsberg,['22'],71,76,RB Leipzig,€1.3M,€20K,1805
158784,Argentina,J. Carranza,['33'],71,71,O'Higgins,€1.2M,€20K,1248
205633,Argentina,L. Castro,['25'],71,76,Catania,€1.7M,€20K,1803
216385,Paraguay,R. Ortiz,['24'],71,74,Toluca,€1.4M,€30K,1941
161857,Austria,F. Klein,['27'],71,71,VfB Stuttgart,€1.5M,€25K,1945
215107,Argentina,H. Villalba,['19'],71,81,San Lorenzo,€1.2M,€25K,1835
177475,Germany,T. Sippel,['26'],71,72,Kaiserslautern,€1.6M,€25K,1290
213317,Korea Republic,Kim Jin Su,['22'],71,77,TSG Hoffenheim,€1.1M,€20K,1743
170309,Italy,F. Piovaccari,['29'],71,71,SD Eibar,€1.6M,€20K,1677
184133,Portugal,Castro,['26'],71,75,Kasımpaşa,€1.8M,€15K,1938
190277,Cameroon,E. Enoh,['28'],71,71,Standard Liège,€1.3M,€40K,1675
159302,England,A. Wilkinson,['29'],71,71,Stoke City,€1.3M,€20K,1668
186695,Argentina,E. Muñoz,['23'],71,77,Sampdoria,€1.3M,€20K,1483
206152,Argentina,L. Aued,['27'],71,72,Racing Club,€1.7M,€35K,1830
153160,Bolivia,R. Raldes,['33'],71,71,,€0,€0,1636
136265,Korea Republic,Kim Do Heon,['31'],71,71,Seongnam,€1.4M,€20K,1788
214601,Colombia,S. Medina,['22'],71,74,Monterrey,€1.1M,€25K,1773
226377,Argentina,G. Martínez,['21'],71,81,River Plate,€1.3M,€30K,1694
208714,Romania,D. Grigore,['27'],71,72,Toulouse,€1.5M,€25K,1802
52810,Italy,G. Sculli,['33'],71,71,Lazio,€900K,€25K,1821
209483,France,M. Hassen,['19'],71,78,Nice,€1.1M,€15K,1234
208716,Burkina Faso,D. Koné,['28'],71,71,Evian TG,€1.3M,€25K,1696
206414,Ukraine,S. Kryvtsov,['23'],71,76,Shakhtar Donetsk,€1.3M,€30K,1529
146510,Spain,Corona,['33'],71,71,Almería,€1.1M,€15K,1871
214862,Argentina,L. Benegas,['25'],71,75,Universidad Chile,€1.9M,€35K,1710
159566,Spain,Abraham,['28'],71,71,Espanyol,€1.6M,€30K,1784
186190,Netherlands,P. van Aanholt,['23'],71,76,Sunderland,€1.3M,€20K,1932
178767,Bulgaria,N. Mihaylov,['26'],71,77,Mersin İdman yurdu,€1.6M,€25K,1322
212048,Romania,A. Chipciu,['25'],71,76,,€0,€0,1856
3665,France,B. Nivet,['37'],71,71,Troyes,€170K,€15K,1823
138065,France,F. Signorino,['32'],71,71,Reims,€925K,€20K,1777
210257,Brazil,Ederson,['20'],71,79,Rio Ave,€1.2M,€15K,1244
210769,Morocco,H. Taïr,['31'],71,71,Al Raed,€1.4M,€20K,1858
160593,Belarus,T. Kalachev,['33'],71,71,Rostov,€900K,€15K,1819
176209,Poland,C. Wilk,['28'],71,71,Deportivo La Coruña,€1.3M,€35K,1867
201042,France,D. Sidibé,['21'],71,76,Lille,€1.1M,€25K,1818
180818,Republic of Ireland,D. McGoldrick,['26'],71,71,Ipswich Town,€2M,€25K,1783
182866,Cameroon,P. Alo'o Efoulou,['30'],71,71,Al Taawon,€1.5M,€20K,1700
201043,Belgium,B. Dejaegere,['23'],71,75,Gent,€1.7M,€20K,1960
176211,Poland,M. Robak,['31'],71,71,Pogoń Szczecin,€1.4M,€20K,1774
189779,Albania,M. Basha,['27'],71,73,Torino,€1.7M,€25K,1896
196948,Honduras,O. García,['29'],71,71,Houston Dynamo,€1.5M,€20K,1903
148564,Poland,S. Peszko,['29'],71,71,FC Köln,€1.5M,€20K,1864
152916,Argentina,R. Sambueza,['30'],71,71,América,€1.3M,€30K,1988
163156,Republic of Ireland,R. Keogh,['27'],71,71,Derby County,€1.5M,€25K,1664
183892,Argentina,G. Mercado,['27'],71,72,River Plate,€1.5M,€35K,1830
188756,Belgium,K. Tshimanga,['25'],71,72,Genk,€1.5M,€25K,1958
139862,France,J. Marveaux,['31'],71,71,Montpellier,€950K,€20K,1811
216150,Italy,D. Zappacosta,['22'],71,79,Atalanta,€1.3M,€20K,1953
157270,Spain,Toché,['31'],71,71,Deportivo La Coruña,€1.4M,€35K,1757
199511,New Caledonia,W. Lautoa,['26'],71,73,Lorient,€1.6M,€25K,1606
51287,Republic of Ireland,D. Duff,['35'],71,71,Shamrock Rovers,€625K,€15K,1841
157528,Germany,M. Stoppelkamp,['27'],71,71,Paderborn,€1.7M,€25K,1918
177752,Netherlands,R. Drenthe,['27'],71,71,Kayseri Erciyesspor,€1.7M,€25K,1850
178264,Brazil,Nenê,['30'],71,71,Spezia,€1.5M,€25K,1724
186456,Netherlands,J. van der Heijden,['26'],71,73,Vitesse,€1.6M,€30K,1885
189272,Germany,A. Esswein,['24'],71,77,FC Augsburg,€1.7M,€20K,1838
171097,Italy,M. Motta,['28'],71,71,Watford,€1.6M,€25K,1908
170074,England,M. Davies,['26'],71,71,Bolton Wanderers,€2M,€30K,1851
183130,England,M. Albrighton,['24'],71,75,Leicester City,€1.7M,€20K,1771
191066,Germany,F. Kroos,['23'],71,76,Werder Bremen,€1.2M,€20K,1896
199772,Turkey,S. Yilmaz,['24'],71,74,Trabzonspor,€1.7M,€25K,1810
197981,Denmark,S. Makienok,['23'],71,77,Palermo,€1.7M,€20K,1662
220253,Spain,Munir,['18'],71,83,FC Barcelona,€1.2M,€20K,1685
52829,Italy,A. Palombo,['32'],71,71,Sampdoria,€850K,€20K,1944
188765,Algeria,M. Mostefa,['30'],71,71,Lorient,€1.1M,€20K,1743
190557,United States,G. Zusi,['27'],71,71,Sporting KC,€1.7M,€25K,1976
204638,Germany,W. Orban,['21'],71,76,Kaiserslautern,€1.1M,€20K,1544
142942,Argentina,J. Gandolfi,['33'],71,71,Tijuana,€700K,€15K,1762
220766,Venezuela,J. Falcón,['25'],71,73,Metz,€1.9M,€20K,1692
166750,Russia,A. Bukharov,['29'],71,71,Rostov,€1.6M,€25K,1716
192094,Brazil,Digão,['26'],71,75,Al Hilal,€1.6M,€35K,1573
181343,Sweden,P. Bengtsson,['26'],71,73,FSV Mainz 05,€1.6M,€25K,1994
193887,Paraguay,H. Pérez,['25'],71,76,Real Valladolid,€1.7M,€20K,1802
203872,Argentina,G. Hauche,['27'],71,71,Tijuana,€1.9M,€25K,1922
156256,Tunisia,K. Haggui,['30'],71,71,VfB Stuttgart,€1.1M,€20K,1512
199266,Korea Republic,Ji Dong Won,['23'],71,76,FC Augsburg,€1.7M,€25K,1877
211042,Bulgaria,G. Milanov,['22'],71,77,CSKA Moskva,€1.5M,€30K,1918
202851,France,G. Defrel,['23'],71,78,Cesena,€1.7M,€20K,1730
187492,Russia,D. Kombarov,['27'],71,72,Spartak Moskva,€1.5M,€40K,2057
192612,Croatia,M. Jajalo,['26'],71,74,Palermo,€1.8M,€25K,1947
205670,England,D. Gayle,['23'],71,75,Crystal Palace,€1.7M,€20K,1728
177766,Cameroon,G. Bong,['26'],71,75,Wigan Athletic,€1.6M,€25K,1785
193895,Russia,P. Yakovlev,['23'],71,74,Mordovia Saransk,€1.5M,€9K,1862
202088,Germany,F. Klaus,['21'],71,76,SC Freiburg,€1.3M,€20K,1767
215144,Argentina,E. Insúa,['23'],71,77,Granada,€1.3M,€9K,1839
209769,Turkey,B. Başaçıkoğlu,['19'],71,78,Feyenoord,€1.4M,€30K,1737
147305,Spain,Juan Rodriguez,['32'],71,71,Getafe,€1.1M,€20K,1848
168297,Italy,G. Curci,['28'],71,71,Roma,€1.6M,€35K,1301
202858,Colombia,F. Castillo,['22'],71,79,Dallas,€1.3M,€20K,1891
139882,Panama,F. Baloy,['33'],71,71,Morelia,€700K,€15K,1659
158826,Mexico,C. Saucedo,['32'],71,71,Tijuana,€1.3M,€20K,1256
140140,Mexico,Sinha,['38'],71,71,Querétaro,€170K,€15K,1815
157804,England,S. Carson,['28'],71,71,Wigan Athletic,€1.6M,€25K,1302
161644,Cameroon,M. Matip,['28'],71,71,Ingolstadt,€1.4M,€25K,1742
228204,Egypt,B. Morsi,['22'],71,73,,€0,€0,1616
205678,Bosnia and Herzegovina,E. Višća,['24'],71,75,İstanbul Başakşehir,€1.7M,€20K,1821
181870,Mali,M. Traoré,['25'],71,74,Nice,€1.5M,€20K,1918
210287,Colombia,J. Córdoba,['21'],71,79,Granada,€1.5M,€8K,1767
165232,France,O. Veigneau,['28'],71,71,Nantes,€1.4M,€25K,1825
186992,Mexico,J. Dueñas,['25'],71,74,Tigres UANL,€1.7M,€20K,1994
201073,France,N. De Préville,['23'],71,76,Reims,€1.7M,€20K,1763
203889,Tunisia,Y. Touzghar,['27'],71,71,Lens,€1.9M,€25K,1714
189553,Spain,Lillo,['25'],71,73,SD Eibar,€1.5M,€20K,1775
100978,Ghana,D. Boateng,['31'],71,71,SD Eibar,€950K,€20K,1930
189043,Germany,D. Brosinski,['25'],71,75,FSV Mainz 05,€1.5M,€20K,1973
207733,Brazil,Filipe Augusto,['20'],71,78,Valencia,€1.3M,€20K,1878
11381,Scotland,M. Gilks,['32'],71,71,Burnley,€1.3M,€20K,1285
168565,Colombia,H. Rodallega,['28'],71,71,Fulham,€1.7M,€30K,1856
182133,Moldova,A. Epureanu,['27'],71,73,İstanbul Başakşehir,€1.5M,€25K,1733
50294,Senegal,S. Camara,['31'],71,71,Montpellier,€1.4M,€20K,1868
186998,United States,W. Yarbrough,['25'],71,73,León,€1.6M,€20K,1320
203895,Spain,Pozuelo,['22'],71,76,Rayo Vallecano,€1.5M,€20K,1731
156535,Belgium,T. Buffel,['33'],71,71,Genk,€900K,€20K,1863
207994,France,A. Bosetti,['21'],71,77,Nice,€1.5M,€20K,1709
204923,Austria,M. Sabitzer,['20'],71,78,Salzburg,€1.5M,€30K,1835
210555,Portugal,Miguel Rodrigues,['21'],71,79,Nacional,€1.1M,€20K,1591
216189,Spain,Capa,['22'],71,76,SD Eibar,€1.3M,€20K,1820
168317,Sweden,H. Goitom,['29'],71,71,AIK,€1.6M,€35K,1791
201342,Denmark,F. Sørensen,['22'],71,79,Hellas Verona,€1.1M,€20K,1528
164478,Nigeria,C. Obasi,['28'],71,71,Schalke 04,€1.6M,€40K,1844
110974,Spain,Riesgo,['30'],71,71,Osasuna,€1.5M,€20K,1312
192126,Sweden,N. Bahoui,['23'],71,75,AIK,€1.5M,€30K,1790
144511,Italy,L. Greco,['27'],71,71,Hellas Verona,€1.7M,€25K,1939
177279,Norway,R. Jenssen,['26'],71,75,Kaiserslautern,€1.5M,€25K,1962
177280,Norway,T. Reginiussen,['28'],71,71,Rosenborg,€1.4M,€35K,1635
158849,Poland,Ł. Szukała,['30'],71,71,Al Ittihad,€1.1M,€30K,1604
177537,Argentina,N. Bertolo,['28'],71,71,River Plate,€1.6M,€40K,1765
49025,Lithuania,M. Stankevicius,['32'],71,71,Hannover 96,€925K,€20K,1744
192129,Sweden,K. Nordfeldt,['25'],71,73,SC Heerenveen,€1.6M,€20K,1327
179586,Congo DR,C. Mongongu,['25'],71,74,Evian TG,€1.5M,€20K,1686
155524,England,R. Stearman,['26'],71,71,Wolverhampton Wanderers,€1.6M,€25K,1574
121988,Germany,L. Kruse,['30'],71,71,Paderborn,€1.5M,€20K,1278
163461,Italy,D. Galloppa,['29'],71,71,Parma,€1.5M,€20K,1861
172423,Morocco,A. Kantari,['29'],71,71,Toronto,€1.3M,€25K,1548
173703,Australia,R. Williams,['25'],71,76,Middlesbrough,€1.5M,€20K,1776
223624,Cape Verde Islands,Kuca,['24'],71,76,Karabükspor,€1.7M,€20K,1734
162952,Argentina,M. Caranta,['35'],71,71,Rosario Central,€950K,€15K,1314
168584,Netherlands,H. Maduro,['29'],71,71,PAOK,€1.2M,€20K,1723
179592,Scotland,G. Boyd,['28'],71,71,Burnley,€1.6M,€25K,1854
200841,England,C. Jenkinson,['22'],71,79,West Ham United,€1.1M,€20K,1886
165769,Brazil,Cássio,['33'],71,71,Rio Ave,€1.2M,€15K,1295
172425,Côte d'Ivoire,S. Bamba,['29'],71,71,Leeds United,€1.3M,€20K,1534
172937,England,G. Murray,['30'],71,71,Crystal Palace,€1.5M,€20K,1742
176009,Belgium,S. Kums,['26'],71,72,Gent,€1.8M,€25K,1958
3467,Brazil,Yuri,['31'],71,71,Ponferradina,€1.4M,€10K,1749
202379,Burkina Faso,J. Zongo,['21'],71,76,Almería,€1.5M,€20K,1756
204171,Guinea,S. Diallo,['23'],71,73,Lorient,€1.7M,€20K,1873
200588,Korea Republic,Hong Jeong Ho,['24'],71,77,FC Augsburg,€1.5M,€20K,1725
208268,Italy,B. Cristante,['19'],71,83,Benfica,€1.2M,€25K,1807
12940,Austria,E. Pogatetz,['31'],71,71,Columbus Crew,€1M,€30K,1424
215180,Argentina,M. Echeverría,['33'],71,71,Tigre,€700K,€15K,1392
215181,Argentina,G. Peruzzi,['22'],71,76,Boca Juniors,€1.1M,€30K,1841
24717,Denmark,L. Jacobsen,['34'],71,71,Guingamp,€475K,€15K,1781
198031,Portugal,Sérgio Oliveira,['22'],71,79,Paços de Ferreira,€1.3M,€20K,1858
158351,Chile,M. González,['29'],71,71,Universidad Católica,€1.5M,€35K,1862
178319,Netherlands,W. Brama,['27'],71,71,PEC Zwolle,€1.4M,€25K,1852
125071,Belgium,F. Daems,['35'],71,71,Borussia Mönchengladbach,€250K,€15K,1746
213648,Denmark,P. Højbjerg,['18'],71,85,FC Augsburg,€1.2M,€6K,1885
220048,Italy,S. Scuffet,['18'],71,85,Udinese,€1M,€6K,1322
181392,Brazil,Carlos Eduardo,['26'],71,74,Rubin Kazan,€2M,€35K,1759
208017,Croatia,I. Santini,['25'],71,73,Kortrijk,€1.9M,€20K,1648
214418,Chile,S. Ubilla,['23'],71,75,Universidad Chile,€1.7M,€35K,1757
216466,Brazil,Wendell,['20'],71,79,Bayer 04 Leverkusen,€1.1M,€20K,1907
183955,France,T. Chevalier,['27'],71,71,Kortrijk,€1.9M,€25K,1862
186260,Hungary,L. Köteles,['29'],71,71,Genk,€1.6M,€25K,1292
201877,Norway,M. Dæhli,['19'],71,84,SC Freiburg,€1.2M,€15K,1590
203671,Argentina,J. Gomez,['29'],71,71,Hellas Verona,€1.6M,€20K,1805
186519,Spain,Juan Cala,['24'],71,74,Granada,€1.5M,€9K,1829
203672,Italy,C. Galano,['23'],71,76,Bari 1908,€1.7M,€20K,1817
216472,Serbia,A. Pantic,['22'],71,75,Córdoba,€1.1M,€20K,1712
178584,Republic of Ireland,A. Pearce,['25'],71,73,Reading,€1.5M,€20K,1461
198553,Costa Rica,C. Gamboa,['24'],71,74,West Bromwich Albion,€1.5M,€20K,1969
193177,Côte d'Ivoire,A. Traoré,['24'],71,77,Basel,€1.5M,€30K,1940
184218,Denmark,L. Vibe,['27'],71,71,IFK Göteborg,€1.9M,€40K,1799
188826,South Africa,G. Lebese,['25'],71,71,Kaizer Chiefs,€1.7M,€30K,1691
201884,Republic of Ireland,R. Brady,['22'],71,77,Hull City,€1.3M,€20K,1862
50588,England,C. Cole,['30'],71,71,West Ham United,€1.5M,€25K,1677
184220,United States,M. Diskerud,['23'],71,77,New York City,€1.5M,€20K,1897
137373,Italy,M. Gobbi,['33'],71,71,Parma,€700K,€15K,1830
200094,Russia,M. Ozdoev,['21'],71,79,Rubin Kazan,€1.1M,€25K,1938
202142,Spain,Nacho Cases,['26'],71,76,Sporting Gijón,€1.5M,€25K,1881
201119,Brazil,Ismaily,['24'],71,77,Shakhtar Donetsk,€1.5M,€30K,1927
215199,Argentina,R. Botta,['24'],71,76,Chievo,€1.9M,€20K,1829
181407,Brazil,Luiz,['32'],71,71,Jeonbuk Motors,€1.3M,€30K,1751
186783,Ghana,A. Adomah,['26'],71,71,Middlesbrough,€1.8M,€25K,1784
139169,Argentina,W. Erviti,['34'],71,71,Banfield,€675K,€15K,1931
219809,France,T. Bakayoko,['19'],71,78,Monaco,€950K,€15K,1798
205218,Turkey,N. Şahin,['24'],71,71,Mersin İdman yurdu,€1.5M,€20K,1214
220834,Spain,Marco Asensio,['18'],71,85,Mallorca,€1.3M,€8K,1688
193442,Netherlands,L. Duarte,['23'],71,74,SC Heerenveen,€1.5M,€20K,2028
198819,France,K. Bérigaud,['26'],71,74,Montpellier,€2M,€25K,1862
201379,Spain,Samuel,['24'],71,76,Málaga,€1.7M,€20K,1702
140451,England,M. Kightly,['28'],71,71,Burnley,€1.6M,€25K,1786
222883,France,T. Touré,['20'],71,79,Bordeaux,€1.3M,€25K,1831
201893,Spain,Recio,['23'],71,76,Málaga,€1.5M,€20K,1861
204709,Chile,D. Rubio,['21'],71,82,Sporting CP,€1.5M,€30K,1689
178086,Spain,Adán,['27'],71,74,Real Betis,€1.5M,€25K,1347
192678,Spain,Kike,['24'],71,75,Middlesbrough,€1.9M,€20K,1697
205735,Italy,M. Pucciarelli,['23'],71,76,Empoli,€1.7M,€20K,1735
158375,Ghana,N. Asare,['27'],71,71,Gent,€1.5M,€25K,2024
161703,Argentina,E. Culio,['30'],71,71,Las Palmas,€1.3M,€20K,1943
173735,Wales,N. Taylor,['25'],71,73,Swansea City,€1.5M,€20K,1839
178599,Spain,Arana,['29'],71,71,Mallorca,€1.6M,€20K,1832
147627,Russia,D. Torbinskiy,['30'],71,71,Rostov,€1.3M,€20K,1982
184747,Scotland,C. Martin,['25'],71,73,Derby County,€1.9M,€20K,1785
188076,Italy,F. Bolzoni,['25'],71,74,Palermo,€1.5M,€20K,1876
190636,Mexico,A. Ríos,['25'],71,71,Toluca,€1.5M,€30K,1867
184749,England,D. Gosling,['24'],71,76,AFC Bournemouth,€1.7M,€20K,1940
215982,Italy,M. Mancosu,['29'],71,71,Bologna,€1.6M,€20K,1707
111023,Spain,Garrido,['29'],71,71,Norwich City,€1.3M,€20K,1926
189615,England,A. Cresswell,['24'],71,75,West Ham United,€1.5M,€20K,1929
172208,Australia,J. Troisi,['25'],71,73,Zulte-Waregem,€1.9M,€20K,1848
200113,Netherlands,F. Jozefzoon,['23'],71,75,PSV,€1.7M,€35K,1701
136113,Jamaica,W. Morgan,['30'],71,71,Leicester City,€1.1M,€20K,1490
215985,Argentina,F. Monetti,['25'],71,76,Lanús,€1.6M,€20K,1285
169649,Colombia,A. Mosquera,['33'],71,71,Pachuca,€700K,€15K,1641
200882,Nigeria,J. Mbakogu,['21'],71,80,Carpi,€1.5M,€2K,1777
142258,Belgium,S. Bossut,['28'],71,71,Zulte-Waregem,€1.6M,€25K,1306
201139,Croatia,I. Strinić,['26'],71,75,Napoli,€1.6M,€30K,1909
206003,Switzerland,Y. Mvogo,['20'],71,80,Young Boys,€1.2M,€20K,1306
148403,Brazil,Luíz Carlos,['28'],71,71,Sporting Braga,€1.3M,€30K,1960
219571,Spain,Camarasa,['20'],71,80,Levante,€1.1M,€15K,1929
206516,England,W. Hughes,['19'],71,83,Derby County,€1.2M,€15K,1820
211124,Peru,P. Hurtado,['23'],71,76,Paços de Ferreira,€1.5M,€20K,1907
194996,Spain,Borja Bastón,['21'],71,79,Real Zaragoza,€1.5M,€25K,1596
206005,Argentina,D. Stracqualursi,['26'],71,79,Lanús,€2M,€25K,1626
206517,Republic of Ireland,J. Grealish,['18'],71,78,Aston Villa,€1.2M,€6K,1650
159157,Chile,B. Leal,['32'],71,71,O'Higgins,€1.1M,€25K,1948
184501,Switzerland,M. Lang,['23'],71,79,Grasshopper,€1.3M,€20K,1813
171190,Spain,Nauzet Alemán,['29'],71,71,Las Palmas,€1.5M,€20K,1911
143799,Turkey,Y. Ayhan,['32'],71,71,İstanbul Başakşehir,€925K,€20K,1491
213432,Argentina,F. Ferreyra,['23'],71,78,Newcastle United,€1.7M,€20K,1611
168888,Saudi Arabia,Y. Al Qahtani,['31'],71,71,Al Hilal,€1.4M,€35K,1863
170936,Russia,V. Kulik,['29'],71,71,Kuban' Krasnodar,€1.2M,€20K,1909
179897,Iceland,R. Sigurðsson,['28'],71,71,Krasnodar,€1.4M,€25K,1617
182713,Albania,M. Mavraj,['28'],71,71,FC Köln,€1.4M,€25K,1572
1210,Italy,M. Donati,['33'],71,71,Bari 1908,€625K,€15K,1843
201146,Spain,Errasti,['26'],71,76,SD Eibar,€1.5M,€25K,1699
201403,Spain,Álvaro,['23'],71,77,Getafe,€1.7M,€20K,1761
202940,Congo DR,N. Kebano,['22'],71,75,Sporting Charleroi,€1.5M,€20K,1866
189885,England,C. Noone,['26'],71,71,Cardiff City,€1.8M,€25K,1754
182207,England,D. Stockdale,['28'],71,71,Brighton & Hove Albion,€1.6M,€25K,1232
211908,Turkey,G. Güvenç,['22'],71,77,Beşiktaş,€1.2M,€30K,1336
20933,France,O. Sorlin,['35'],71,71,Evian TG,€170K,€15K,1929
223685,Uruguay,O. Rivero,['22'],71,78,Vancouver Whitecaps,€1.5M,€8K,1646
4806,France,C. Barbosa,['38'],71,71,Evian TG,€1K,€10K,1957
189894,Italy,G. Sansone,['27'],71,71,Bologna,€1.9M,€25K,1807
176071,United States,D. McCarty,['27'],71,74,New York RB,€1.4M,€30K,1885
187591,Chile,P. Garcés,['29'],71,71,Colo-Colo,€1.6M,€35K,1225
202184,Ecuador,J. Plata,['22'],71,76,Real Salt Lake,€1.5M,€20K,1791
187337,Sweden,G. Molins,['25'],71,75,Malmö FF,€1.7M,€30K,1813
217802,Portugal,Fábio Sturgeon,['20'],71,78,Belenenses,€1.5M,€20K,1728
176586,Uruguay,J. Albín,['27'],71,71,Veracruz,€1.9M,€25K,1813
193226,France,B. Jeannot,['22'],71,79,Lorient,€1.5M,€20K,1713
201931,Brazil,Gabriel,['21'],71,79,Carpi,€1.2M,€2K,1260
138699,Switzerland,B. Džemaili,['28'],71,71,Galatasaray,€1.6M,€40K,1986
216267,Scotland,A. Robertson,['20'],71,82,Hull City,€1.1M,€15K,1835
223691,Uruguay,M. Corujo,['28'],71,71,Universidad Chile,€1.4M,€35K,1974
184523,Serbia,B. Zajić,['34'],71,71,Sarpsborg 08,€850K,€3K,1820
187339,Sweden,J. Hamad,['23'],71,74,Standard Liège,€1.5M,€30K,1823
198861,France,N. Mendy,['22'],71,79,Nice,€1.1M,€20K,1846
150477,France,R. Salin,['29'],71,71,Marítimo,€1.6M,€20K,1296
52941,Italy,R. Bianchi,['31'],71,71,Atalanta,€1.4M,€25K,1690
123597,Italy,S. Lucchini,['33'],71,71,Cesena,€700K,€15K,1514
164559,United States,C. Wondolowski,['31'],71,71,SJ Earthquakes,€1.4M,€20K,1834
210129,Hungary,G. Lovrencsics,['25'],71,76,Lech Poznań,€1.7M,€30K,1907
214993,Argentina,P. Alvarado,['28'],71,71,Racing Club,€1.4M,€35K,1608
179665,Republic of Ireland,A. Pilkington,['26'],71,72,Cardiff City,€1.8M,€25K,1869
162514,Portugal,Artur,['30'],71,71,Arouca,€1.5M,€10K,1896
193234,South Africa,A. Jali,['24'],71,73,KV Oostende,€1.4M,€20K,1931
198355,United States,S. Clark,['28'],71,71,Columbus Crew,€1.6M,€30K,1316
200915,Turkey,D. Yilmaz,['26'],71,73,Trabzonspor,€2M,€35K,1801
135891,Belgium,K. Overmeire,['28'],71,71,Lokeren,€1.6M,€25K,1902
174547,Chile,J. Rojas,['31'],71,71,Universidad Chile,€1M,€30K,1780
190931,Bosnia and Herzegovina,E. Zukanović,['27'],71,74,Chievo,€1.5M,€25K,1783
171732,Spain,Adrián Colunga,['29'],71,71,Granada,€1.6M,€10K,1788
189908,Poland,Ł. Skorupski,['23'],71,75,Roma,€1.3M,€25K,1231
204757,Spain,Toño,['24'],71,76,Levante,€1.5M,€20K,1940
124631,Turkey,H. Kabze,['32'],71,71,Konyaspor,€1.3M,€20K,1803
192471,Poland,A. Matuschyk,['25'],71,75,FC Köln,€1.5M,€20K,1942
153048,Norway,M. Eikrem,['23'],71,75,Malmö FF,€1.5M,€30K,1818
171992,Spain,Juan Carlos,['26'],71,74,Villarreal,€1.6M,€25K,1356
190424,Ghana,E. Adu,['23'],71,74,Malmö FF,€1.2M,€30K,1782
197081,Morocco,A. Regattin,['22'],71,76,Toulouse,€1.3M,€20K,2035
171993,Spain,David Fuster,['32'],71,71,Olympiakos Piraeus,€1.3M,€35K,1951
5594,France,R. Vercoutre,['34'],71,71,Caen,€1.1M,€15K,1235
173530,Nigeria,S. Aluko,['25'],71,75,Hull City,€1.9M,€20K,1829
179930,Poland,S. Pawłowski,['27'],71,72,Lech Poznań,€1.7M,€35K,1881
199387,Argentina,P. Chavarría,['26'],71,73,Lens,€1.8M,€25K,1855
202459,Netherlands,J. Drost,['21'],71,79,PEC Zwolle,€1.5M,€20K,1907
189403,England,N. Baker,['23'],71,75,Aston Villa,€1.3M,€20K,1440
212188,Germany,T. Werner,['18'],71,86,VfB Stuttgart,€1.2M,€6K,1727
176348,Korea Republic,Yeom Ki Hun,['31'],71,71,Suwon Bluewings,€1.2M,€30K,1815
186589,Serbia,I. Radovanovic,['25'],71,76,Chievo,€1.7M,€20K,1891
52958,Spain,Marc Bertrán,['32'],71,71,Leganés,€925K,€8K,1779
184287,Switzerland,M. Schönbächler,['24'],71,74,Zürich,€1.7M,€30K,1710
137440,Italy,G. Migliaccio,['33'],71,71,Atalanta,€900K,€15K,1920
140256,Paraguay,D. Verón,['34'],71,71,Pumas UNAM,€475K,€25K,1765
209120,Venezuela,Nacho,['29'],71,71,,€0,€0,1770
112352,Senegal,R. Gomis,['30'],71,71,Nantes,€1.1M,€20K,1816
190432,Spain,Oier,['28'],71,71,Osasuna,€1.4M,€25K,1884
169697,Republic of Ireland,D. Randolph,['27'],71,71,Birmingham City,€1.5M,€25K,1291
177633,Spain,Ángel,['27'],71,71,SD Eibar,€1.9M,€25K,1732
179681,Paraguay,M. Samudio,['27'],71,71,América,€1.5M,€35K,2044
212194,Germany,J. Brandt,['18'],71,86,Bayer 04 Leverkusen,€1.2M,€15K,1687
166114,Turkey,C. Kazim-Richards,['27'],71,71,Feyenoord,€1.9M,€40K,1884
219619,Argentina,K. Itabel,['20'],71,78,Tigre,€1.3M,€15K,1771
201956,Senegal,S. Sané,['23'],71,75,Hannover 96,€1.2M,€20K,1703
