ID,Nationality,Name,Age,Overall,Potential,Team,Value,Wage,Total_Point
255862,Uruguay,S. Rodríguez,['22'],71,81,New York City,€4.2M,€5K,1695
259190,Senegal,D. Lopy,['20'],71,79,Reims,€4.1M,€11K,1905
247671,United Arab Emirates,B. Al Ahbabi,['31'],71,71,Al Ain,€1.4M,€800,1863
202873,Germany,K. Müller,['31'],71,71,Heidenheim,€1M,€12K,1132
218745,Cameroon,O. Ntcham,['26'],71,72,Swansea City,€2.2M,€18K,1993
230521,Brazil,Rafanilton Vilela,['34'],71,71,São Paulo,€900K,€24K,1729
252793,England,T. Harwood-Bellis,['20'],71,81,Burnley,€3.8M,€38K,1677
188537,Hungary,L. Négo,['31'],71,71,,€0,€0,1919
242554,United States,B. Bye,['26'],71,74,New England,€2.3M,€5K,1845
202107,United States,A. Morales,['32'],71,71,New York City,€1.2M,€5K,1893
194171,Zimbabwe,K. Musona,['32'],71,71,Al Tai,€1.5M,€14K,1918
186748,Portugal,Vítor Gomes,['34'],71,71,Rio Ave,€875K,€7K,1931
247933,Colombia,S. Moreno,['22'],71,79,Portland Timbers,€4.2M,€5K,1814
226686,Germany,M. Christiansen,['25'],71,74,SpVgg Greuther Fürth,€2.2M,€7K,1823
232062,Sweden,D. Sundgren,['31'],71,71,,€0,€0,1790
241278,Romania,O. Moruțan,['23'],71,77,Pisa,€3M,€3K,1857
183422,England,J. Howson,['34'],71,71,Middlesbrough,€650K,€17K,1933
258942,Romania,O. Popescu,['19'],71,84,FCSB,€4.4M,€7K,1770
203903,Denmark,L. Andersen,['27'],71,71,AaB,€2M,€11K,1787
165247,South Africa,I. Khune,['35'],71,71,Kaizer Chiefs,€210K,€500,1358
234624,Mali,B. Dibassy,['32'],71,71,Minnesota United,€1.2M,€5K,1813
219777,Spain,Chema,['30'],71,71,SD Eibar,€1.5M,€7K,1774
242818,Germany,F. Dahmen,['24'],71,79,FSV Mainz 05,€3.6M,€10K,1171
255874,Uruguay,F. Pereira,['22'],71,81,Liverpool,€3.9M,€500,1733
198019,Germany,P. Testroet,['31'],71,71,Ingolstadt,€1.6M,€7K,1819
226436,Netherlands,H. ter Avest,['25'],71,75,FC Utrecht,€2.4M,€9K,1793
164484,Sweden,J. Dahlin,['35'],71,71,Malmö FF,€210K,€3K,1152
233092,Argentina,J. Pereyra,['23'],71,79,Atlético Tucumán,€4.2M,€10K,1881
252036,Argentina,N. Colombo,['23'],71,79,Defensa y Justicia,€3.9M,€8K,1664
201093,England,N. Powell,['28'],71,71,Stoke City,€1.9M,€19K,1951
219525,Argentina,E. Cerutti,['30'],71,71,San Lorenzo,€1.8M,€11K,1805
252037,Portugal,Fábio Silva,['19'],71,82,Anderlecht,€4.1M,€27K,1728
214662,Colombia,R. Lenis,['29'],71,71,Al Adalh,€1.8M,€15K,1735
221318,Paraguay,G. Cristaldo,['33'],71,71,Always Ready,€1.2M,€500,1881
230278,Brazil,Carleto Costinha,['30'],71,71,Fluminense,€1.8M,€15K,1815
188038,Czech Republic,O. Čelůstka,['33'],71,71,Sparta Praha,€900K,€650,1798
255110,United States,H. Kessler,['24'],71,76,New England,€2.6M,€5K,1532
228231,Paraguay,A. Aguilar,['33'],71,71,Olimpia,€600K,€500,1222
216712,Brazil,Édson,['31'],71,71,Al Adalh,€1.3M,€13K,1909
215433,Italy,F. Vicari,['27'],71,73,Bari 1908,€2M,€3K,1434
219529,Argentina,N. Ferreyra,['29'],71,71,Barracas Central,€1.6M,€7K,1514
230281,Brazil,Mauro Riboas,['30'],71,71,Bragantino,€1.8M,€11K,1808
238473,Serbia,E. Mašović,['23'],71,76,VfL Bochum 1848,€2.6M,€12K,1471
240265,Czech Republic,L. Juliš,['27'],71,71,Sparta Praha,€2M,€800,1724
254601,Uruguay,G. Olveira,['29'],71,72,Olimpia,€1.4M,€500,922
259977,Uruguay,M. Cóccaro,['24'],71,76,Huracán,€2.9M,€9K,1632
252042,Brazil,João Pedro,['20'],71,84,Watford,€4.5M,€22K,1687
238987,Togo,K. Boateng,['25'],71,77,Santa Clara,€2.6M,€4K,1582
239755,Georgia,S. Lobjanidze,['27'],71,71,Hatayspor,€2M,€11K,1772
178571,Brazil,Bracali,['41'],71,71,Boavista,€210K,€5K,1226
245131,Georgia,G. Tsitaishvili,['21'],71,81,Lech Poznań,€4.2M,€500,1624
204684,Netherlands,M. Seuntjens,['30'],71,71,Fortuna Sittard,€1.8M,€10K,1970
238988,Austria,M. Ullmann,['26'],71,74,Venezia,€2.3M,€3K,1927
184716,Wales,J. Allen,['32'],71,71,Swansea City,€1.2M,€17K,1928
191628,Argentina,L. Chichizola,['32'],71,71,Parma,€925K,€3K,1145
235405,Republic of Ireland,D. O'Shea,['23'],71,78,West Bromwich Albion,€3.5M,€17K,1607
213134,Germany,L. Öztunalı,['26'],71,72,FC Union Berlin,€2.2M,€19K,1903
244110,Spain,Jesús Jiménez,['28'],71,71,Toronto,€1.9M,€7K,1830
246158,Denmark,M. Hermansen,['21'],71,80,Brøndby,€3.6M,€5K,1194
216463,Morocco,H. Sakhi,['26'],71,74,Auxerre,€2.4M,€12K,1878
263056,Kosovo,E. Sahiti,['23'],71,75,Hajduk Split,€2.7M,€700,1837
220048,Italy,S. Scuffet,['26'],71,72,CFR Cluj,€1.6M,€8K,1246
234640,Gambia,B. Jatta,['24'],71,73,Hamburger SV,€2.4M,€10K,1802
199313,Côte d'Ivoire,A. Bamba,['32'],71,71,Angers SCO,€1.3M,€14K,1774
211857,Spain,Alex Muñoz,['27'],71,71,Levante,€1.8M,€8K,1932
219793,France,T. Didillon,['26'],71,75,Monaco,€2M,€8K,1237
225169,France,T. Mauricio,['28'],71,71,Sochaux,€1.9M,€6K,1782
234129,Turkey,D. Sinik,['23'],71,76,Hull City,€2.8M,€12K,1776
248465,Netherlands,I. Maatsen,['20'],71,83,Burnley,€4.3M,€34K,1862
212626,Germany,D. Selke,['27'],71,72,Hertha BSC,€2.2M,€20K,1762
256402,Argentina,C. Alcaraz,['19'],71,84,Racing Club,€4.4M,€7K,1911
257170,Ukraine,O. Syrota,['22'],71,79,Dynamo Kyiv,€3.9M,€500,1509
207507,Nigeria,L. James,['29'],71,71,Sivasspor,€1.9M,€13K,1740
208019,France,D. Bain,['28'],71,72,Auxerre,€1.8M,€12K,1499
221331,Italy,L. Mazzitelli,['26'],71,72,Frosinone,€2.2M,€28K,1849
224403,Argentina,G. Alanís,['28'],71,71,Defensa y Justicia,€1.9M,€8K,1866
230291,Brazil,Thiago Alminxa,['30'],71,71,Bragantino,€1.8M,€12K,1740
261011,Argentina,I. Schor,['21'],71,81,Platense,€4.2M,€7K,1767
203668,Italy,A. Donnarumma,['31'],71,71,Ternana,€1.6M,€4K,1790
245396,Ukraine,V. Supriaha,['22'],71,78,Dynamo Kyiv,€3.8M,€650,1598
199829,Spain,Timor,['32'],71,71,Huesca,€1.2M,€7K,1901
214933,Argentina,D. Rodríguez,['33'],71,71,Godoy Cruz,€600K,€6K,1303
237461,Paraguay,C. Colmán,['28'],71,71,Barracas Central,€1.9M,€9K,1763
243350,Germany,F. Agu,['22'],71,80,Werder Bremen,€4M,€12K,1827
243606,England,K. Lewis-Potter,['21'],71,80,Brentford,€4.2M,€23K,1800
200855,Greece,G. Baldock,['29'],71,71,Sheffield United,€1.6M,€18K,1810
202135,Italy,S. Sturaro,['29'],71,71,Genoa,€1.8M,€4K,2001
252567,Greece,S. Alexandropoulos,['20'],71,81,Sporting CP,€3.9M,€6K,1839
201368,Scotland,K. McLean,['30'],71,71,Norwich City,€1.8M,€26K,1980
208024,Scotland,M. Wallace,['29'],71,71,Millwall,€1.6M,€10K,1616
243608,England,R. Giles,['22'],71,78,Middlesbrough,€3.6M,€33K,1830
261016,Argentina,J. Infante,['26'],71,73,Platense,€2.1M,€9K,1784
266905,Portugal,Henrique Araújo,['20'],71,85,Benfica,€4.5M,€7K,1687
202905,Sweden,C. Nyman,['29'],71,71,Norrköping,€1.9M,€6K,1826
210329,Italy,F. Falco,['30'],71,71,Cagliari,€1.8M,€4K,1801
212889,Portugal,Josué Sá,['30'],71,71,Rio Ave,€1.5M,€6K,1600
235161,Nigeria,J. Maja,['23'],71,77,Bordeaux,€3M,€6K,1711
244377,Croatia,T. Borevković,['25'],71,76,Hajduk Split,€2.5M,€650,1468
248729,Denmark,G. Isaksen,['21'],71,81,Midtjylland,€4.2M,€14K,1732
205210,Sweden,O. Lewicki,['29'],71,71,Malmö FF,€1.6M,€6K,1888
211098,England,B. Dack,['28'],71,71,Blackburn Rovers,€1.9M,€28K,1937
216730,Norway,S. Gregersen,['27'],71,74,Bordeaux,€2.1M,€6K,1665
219546,Colombia,J. Murillo,['28'],71,73,Los Angeles FC,€1.9M,€6K,1760
230298,Brazil,Walter Silvieiro,['30'],71,71,Atlético GO,€1.8M,€10K,1785
238490,Morocco,I. Chair,['24'],71,76,Queens Park Rangers,€2.8M,€19K,1719
246683,France,L. Agoumé,['20'],71,82,Troyes,€3.9M,€22K,1816
201884,Republic of Ireland,R. Brady,['30'],71,71,Preston North End,€1.8M,€22K,1963
219293,Poland,M. Helik,['26'],71,72,Huddersfield Town,€1.9M,€12K,1673
220061,Slovakia,N. Gyömbér,['29'],71,71,Salernitana,€1.6M,€16K,1478
220829,Italy,E. Torregrossa,['30'],71,71,Pisa,€1.8M,€14K,1726
238749,France,M. Nadé,['23'],71,79,Saint-Étienne,€3.9M,€5K,1481
205214,Norway,Z. Tripić,['29'],71,71,Viking,€1.8M,€4K,1902
237982,Colombia,Y. Guzmán,['24'],71,78,Atlético Nacional,€3.8M,€3K,1703
201887,Jamaica,D. Johnson,['29'],71,71,Preston North End,€1.8M,€23K,1906
204447,Italy,F. Lucioni,['34'],71,71,Frosinone,€600K,€10K,1601
215199,Argentina,R. Botta,['32'],71,71,Bari 1908,€1.5M,€4K,1866
244383,Ukraine,M. Burda,['27'],71,72,Dynamo Kyiv,€1.9M,€600,1440
244895,Nigeria,A. Yusuf,['21'],71,78,Antwerp,€3.8M,€10K,1962
246688,Saudi Arabia,S. Abdulhamid,['22'],71,77,Al Hilal,€2.8M,€18K,1769
204193,Germany,T. Trybull,['29'],71,71,Sandhausen,€1.6M,€6K,1826
205985,Sweden,I. Thelin,['30'],71,71,Malmö FF,€1.8M,€7K,1749
177569,Netherlands,J. de Guzmán,['34'],71,71,Sparta Rotterdam,€875K,€8K,1965
189857,Spain,Quique,['32'],71,71,SD Eibar,€1.5M,€8K,1890
193185,England,S. Malone,['31'],71,71,Millwall,€1.4M,€9K,1904
223138,France,A. Briançon,['27'],71,72,Saint-Étienne,€1.9M,€6K,1707
168354,Italy,E. Viviano,['36'],71,71,Fatih Karagümrük,€210K,€8K,1179
256674,Germany,J. Justvan,['24'],71,75,Paderborn,€2.7M,€12K,1811
142499,Spain,Aitor Sanz,['37'],71,71,Tenerife,€600K,€6K,1969
211363,Wales,T. Lockyer,['27'],71,71,Luton Town,€1.7M,€20K,1666
246947,Côte d'Ivoire,P. Akouokou,['24'],71,78,Real Betis,€3.5M,€11K,1779
182179,France,S. De Maio,['35'],71,71,Modena,€500K,€2K,1504
182435,Australia,M. Langerak,['33'],71,71,,€0,€0,1079
187043,Norway,S. Johansen,['31'],71,71,Queens Park Rangers,€1.5M,€22K,1971
231588,Spain,Joan Sastre,['25'],71,76,PAOK,€2.6M,€800,1721
252324,Spain,Riquelme,['22'],71,82,Girona,€4.2M,€24K,1747
221605,Sweden,A. Jeremejeff,['28'],71,71,Häcken,€1.9M,€6K,1624
225189,Italy,S. Bastoni,['25'],71,74,Spezia,€2.5M,€11K,1910
213414,Nigeria,W. Troost-Ekong,['28'],71,71,Watford,€1.6M,€25K,1492
229286,Germany,T. Skarke,['25'],71,72,FC Union Berlin,€2.2M,€19K,1786
246182,Czech Republic,M. Pulkrab,['25'],71,74,Sandhausen,€2.5M,€6K,1692
209063,Sweden,S. Holmén,['30'],71,71,Elfsborg,€1.5M,€4K,1573
244391,Zambia,F. Sakala,['25'],71,73,Rangers,€2.4M,€32K,1814
241064,Argentina,M. Carabajal,['25'],71,77,Independiente del Valle,€2.6M,€650,1788
227497,Austria,M. Fraisl,['29'],71,73,DSC Arminia Bielefeld,€1.6M,€10K,1200
265642,Argentina,N. Peranic,['37'],71,71,Universidad Católica,€210K,€4K,997
215466,Serbia,N. Maksimović,['30'],71,71,Genoa,€1.5M,€3K,1468
237994,Argentina,N. Barrios,['24'],71,74,San Lorenzo,€2.6M,€9K,1773
242602,Germany,J. Vagnoman,['21'],71,79,VfB Stuttgart,€4M,€10K,1771
252074,Uruguay,A. Rogel,['24'],71,78,Hertha BSC,€3.5M,€15K,1518
230315,Brazil,Ailton Cardenhas,['22'],71,71,Santos,€1.6M,€10K,1040
230316,Brazil,Eminho Moringa,['34'],71,71,Corinthians,€600K,€16K,1784
259245,Côte d'Ivoire,O. Doumbia,['30'],71,71,Lugano,€1.6M,€7K,1905
268462,Romania,D. Boloca,['23'],71,77,Frosinone,€2.9M,€2K,1774
216750,Sweden,P. Carlgren,['30'],71,71,Randers,€1.2M,€7K,1282
228782,Portugal,João Gamboa,['25'],71,75,OH Leuven,€2.4M,€9K,1851
252590,Spain,Fer Niño,['21'],71,80,Villarreal II,€4.2M,€5K,1737
220847,Belgium,M. Maertens,['27'],71,72,OH Leuven,€2.2M,€11K,1926
254895,Algeria,F. Chafaï,['32'],71,71,Dhamk,€1.2M,€13K,1582
201136,France,M. Colin,['30'],71,71,Birmingham City,€1.6M,€20K,1794
244401,Guinea,M. Camara,['24'],71,75,Young Boys,€2.4M,€11K,1568
256689,Senegal,L. Gueye,['24'],71,75,Metz,€2.7M,€5K,1754
199602,Sweden,J. Guidetti,['30'],71,71,AIK,€1.8M,€7K,1790
211378,Australia,J. Irvine,['29'],71,71,St. Pauli,€1.8M,€13K,1932
236466,France,C. Michelin,['25'],71,73,Bordeaux,€2.2M,€750,1839
148403,Brazil,Luíz Carlos,['36'],71,71,Paços de Ferreira,€600K,€6K,1931
219571,Spain,Camarasa,['28'],71,71,Real Betis,€1.9M,€15K,1971
235955,France,R. Guitane,['23'],71,79,Reims,€4.2M,€13K,1685
214196,Colombia,D. Bocanegra,['35'],71,71,Libertad,€500K,€500,1925
220084,Uruguay,C. Falletti,['29'],71,71,Ternana,€1.8M,€4K,1800
241588,Spain,Toni Moya,['24'],71,78,Deportivo Alavés,€3.7M,€7K,1738
158133,Peru,J. Farfán,['37'],71,71,Alianza Lima,€600K,€550,1878
236213,Italy,D. Diaw,['30'],71,71,Modena,€1.8M,€30K,1693
206518,Republic of Ireland,C. Robinson,['27'],71,71,Cardiff City,€2M,€24K,1764
212150,Germany,M. Meyer,['26'],71,72,Luzern,€2.2M,€11K,1939
212406,Brazil,Jordi,['28'],71,72,Paços de Ferreira,€1.5M,€6K,1141
241590,Germany,P. Pfeiffer,['22'],71,77,Darmstadt 98,€2.7M,€11K,1539
234167,Belgium,S. Van der Heyden,['24'],71,76,Union Saint-Gilloise,€2.6M,€9K,1615
245687,Colombia,C. Sierra,['31'],71,71,América de Cali,€1.5M,€2K,1989
211384,Jamaica,J. Lowe,['27'],71,71,AFC Bournemouth,€2M,€30K,1828
186296,Russia,R. Neustädter,['34'],71,71,Westerlo,€600K,€8K,1777
268474,Italy,L. Lucca,['21'],71,82,Ajax,€4.2M,€3K,1664
231354,Serbia,M. Pantović,['25'],71,73,FC Union Berlin,€2.4M,€18K,1808
250810,England,M. Ekpiteta,['26'],71,74,Blackpool,€2.2M,€9K,1531
215995,Argentina,E. Méndez,['33'],71,71,Sarmiento,€925K,€8K,1725
244667,Spain,Elady,['31'],71,71,Tenerife,€1.6M,€8K,1846
230332,Brazil,Wiliam Santinho,['26'],71,74,Fluminense,€1.9M,€11K,1110
247228,Canada,D. St. Clair,['25'],71,77,Minnesota United,€2.3M,€4K,925
203965,Denmark,V. Fischer,['28'],71,71,Antwerp,€1.9M,€15K,1802
224189,France,Y. Barbet,['29'],71,71,Bordeaux,€1.6M,€6K,1888
251325,Germany,M. Meyerhöfer,['26'],71,72,SpVgg Greuther Fürth,€2M,€7K,1695
192445,Germany,D. Ginczek,['31'],71,71,Fortuna Düsseldorf,€1.6M,€17K,1713
231614,Germany,F. Reese,['24'],71,74,Holstein Kiel,€2.6M,€11K,1837
254910,Japan,T. Sakamoto,['25'],71,72,KV Oostende,€2.2M,€8K,1830
203455,Germany,O. Kragl,['32'],71,71,Ried,€1.5M,€8K,1980
230335,Brazil,Wagner Orsinho,['22'],71,71,Fluminense,€2M,€12K,1866
233151,Japan,K. Miyoshi,['25'],71,74,Antwerp,€2.5M,€14K,1884
242879,Belgium,M. Vandevoordt,['20'],71,83,Genk,€4M,€5K,1068
245439,Argentina,G. Ferrari,['25'],71,76,Godoy Cruz,€2.5M,€7K,1731
252095,Brazil,Riccieli,['23'],71,80,Famalicão,€3.9M,€5K,1584
231616,Denmark,E. Riis,['24'],71,75,Preston North End,€2.7M,€21K,1698
206529,Côte d'Ivoire,F. Boli,['28'],71,71,Ferencváros,€1.9M,€850,1649
143809,Turkey,M. Demir,['30'],71,71,Konyaspor,€1.8M,€13K,1894
231873,Spain,Joni Montiel,['23'],71,78,Levante,€3.8M,€11K,1869
234945,Germany,M. Besuschkow,['25'],71,75,Hannover 96,€2.6M,€17K,1828
240833,Germany,Y. Moukoko,['17'],71,89,Borussia Dortmund,€4.7M,€6K,1754
223426,Austria,B. Zech,['31'],71,71,Pogoń Szczecin,€1.3M,€7K,1662
230850,Bosnia and Herzegovina,G. Cimirot,['29'],71,71,Standard Liège,€1.6M,€10K,1902
204227,Guinea Bissau,Z. Gano,['28'],71,71,Zulte-Waregem,€1.9M,€11K,1637
211907,Germany,J. Gondorf,['34'],71,71,Karlsruher SC,€875K,€10K,1970
18115,Portugal,Rúben Fernandes,['36'],71,71,Gil Vicente,€325K,€5K,1763
230340,Brazil,Luisinho Conradi,['22'],71,71,Fortaleza,€2M,€7K,1908
234180,Peru,A. Hohberg,['30'],71,71,Sporting Cristal,€1.8M,€750,1784
234948,Côte d'Ivoire,L. Amani,['24'],71,75,Union Saint-Gilloise,€2.7M,€10K,1956
202693,England,M. Crooks,['28'],71,71,Middlesbrough,€1.9M,€19K,1864
138949,Paraguay,A. Alcáraz,['39'],71,71,Olimpia,€325K,€500,1590
212933,Belgium,L. Depoitre,['33'],71,71,Gent,€1.2M,€16K,1688
235717,Turkey,B. Özcan,['24'],71,78,İstanbul Başakşehir,€3.7M,€19K,1885
25798,Paraguay,R. Santa Cruz,['40'],71,71,Libertad,€0,€500,1583
230342,Brazil,Edsinho Torres,['26'],71,71,Atlético GO,€1.9M,€9K,1823
218311,Benin,J. Dossou,['30'],71,71,Clermont,€1.8M,€12K,1757
224967,Senegal,M. Sylla,['28'],71,71,Deportivo Alavés,€1.9M,€10K,1811
237256,Cameroon,J. Ebobisse,['25'],71,75,SJ Earthquakes,€2.6M,€6K,1799
230601,Brazil,Cryzan,['25'],71,71,Shandong Luneng,€2.1M,€14K,1813
243401,Portugal,André Vidigal,['23'],71,77,Marítimo,€3M,€7K,1717
248777,France,J. Mellot,['28'],71,71,Tenerife,€1.7M,€7K,1748
207562,Sweden,S. Andersson,['30'],71,71,FC Köln,€1.8M,€18K,1640
212170,Denmark,M. Desler,['27'],71,72,Toulouse,€2M,€11K,1892
212938,Norway,B. Moe,['30'],71,71,Bodø / Glimt,€1.5M,€4K,1670
239306,Belgium,J. Bataille,['23'],71,76,Antwerp,€2.6M,€11K,1855
256970,Czech Republic,A. Karabec,['18'],71,84,Sparta Praha,€4.4M,€500,1781
138699,Switzerland,B. Džemaili,['36'],71,71,Zürich,€600K,€9K,1946
224459,Argentina,V. Salazar,['29'],71,71,Olimpia,€1.6M,€650,1789
236747,Venezuela,L. González,['31'],71,71,Junior,€1.6M,€3K,1798
192715,Spain,Juanpe,['31'],71,71,Girona,€1.3M,€15K,1535
220620,Kosovo,F. Hadergjonaj,['27'],71,71,Kasımpaşa,€1.8M,€9K,1852
222156,England,J. Bree,['24'],71,75,Luton Town,€2.5M,€17K,1775
259788,Argentina,J. Portillo,['22'],71,78,Unión Santa Fe,€3.6M,€7K,1894
200653,Argentina,G. Burdisso,['33'],71,71,Deportivo Cali,€900K,€3K,1592
204493,Austria,R. Holzhauser,['29'],71,71,OH Leuven,€1.8M,€11K,1936
243661,Austria,A. Vallci,['26'],71,72,St. Gallen,€2M,€7K,1853
190669,Sweden,O. Jansson,['31'],71,71,Norrköping,€1M,€4K,1131
216270,England,G. Honeyman,['27'],71,71,Millwall,€2M,€10K,1974
224718,Turkey,T. Antalyalı,['27'],71,72,Ankaragücü,€1.9M,€32K,1887
232655,Norway,S. Juklerød,['28'],71,71,Vålerenga,€1.7M,€4K,1938
180175,Brazil,Alexandre Pato,['32'],71,71,Orlando City,€1.5M,€6K,1829
204496,Germany,P. Bauer,['29'],71,71,Preston North End,€1.6M,€21K,1549
208592,United States,M. Delgado,['27'],71,71,LA Galaxy,€1.8M,€5K,1806
182224,China PR,Wang Dalei,['33'],71,71,Shandong Luneng,€600K,€10K,1310
253136,Greece,G. Michailidis,['22'],71,79,PAOK,€3.9M,€700,1826
254928,Croatia,B. Franjić,['22'],71,78,VfL Wolfsburg,€3.6M,€20K,1839
261072,Argentina,R. Enrique,['21'],71,83,Banfield,€4.6M,€9K,1771
244945,Argentina,M. Capasso,['26'],71,76,Atlético Tucumán,€2.4M,€9K,1517
252114,Argentina,B. Rollheiser,['22'],71,77,Estudiantes,€3M,€8K,1808
193234,South Africa,A. Jali,['32'],71,71,Mamelodi Sundowns,€1.2M,€800,1957
198355,United States,S. Clark,['36'],71,71,Houston Dynamo,€210K,€3K,1186
224211,Morocco,S. Mmaee,['25'],71,75,Ferencváros,€2.3M,€650,1546
244947,Argentina,L. Pons,['32'],71,71,Independiente Medellín,€1.5M,€3K,1638
224980,Germany,M. Busch,['27'],71,71,Heidenheim,€1.8M,€14K,1819
199895,Switzerland,L. Lacroix,['30'],71,71,Western United,€1.5M,€3K,1687
212183,Spain,Nacho,['33'],71,71,Tenerife,€975K,€7K,1949
217047,Panama,A. Godoy,['32'],71,71,Nashville SC,€1.2M,€5K,1702
230359,Brazil,Germano Monico,['34'],71,71,Corinthians,€875K,€18K,1895
233943,England,Ronaldo Vieira,['23'],71,76,Sampdoria,€2.6M,€10K,1888
229336,Switzerland,A. Grgić,['25'],71,75,Sion,€2.6M,€15K,1951
231640,Spain,Ontiveros,['24'],71,74,Villarreal II,€2.6M,€5K,1756
263897,Portugal,Filipe Relvas,['22'],71,79,Portimonense,€3.9M,€5K,1693
198617,Germany,D. Drexler,['32'],71,71,Schalke 04,€1.5M,€15K,1803
242393,Sweden,B. Hussein,['22'],71,78,AIK,€3.8M,€5K,1894
195033,Australia,M. Leckie,['31'],71,71,Melbourne City,€1.6M,€9K,1907
230362,Brazil,Diogo Parrela,['26'],71,71,Internacional,€1.9M,€15K,1790
234458,Argentina,C. Quintana,['34'],71,71,Patronato,€600K,€9K,1500
259802,Peru,J. Estrada,['25'],71,74,Cienciano,€2.3M,€550,1788
261082,Argentina,C. Medina,['20'],71,81,Boca Juniors,€4.1M,€8K,1858
234203,Netherlands,C. Eiting,['24'],71,76,FC Volendam,€2.8M,€5K,1802
202460,Colombia,F. Uribe,['34'],71,71,Junior,€900K,€3K,1738
202716,Spain,Abdón Prats,['29'],71,71,Mallorca,€1.9M,€18K,1760
210140,Saudi Arabia,A. Al Mayoof,['35'],71,71,Al Hilal,€210K,€11K,1257
222428,Argentina,J. Komar,['25'],71,76,Rosario Central,€2.5M,€9K,1588
226012,Republic of Ireland,R. Manning,['26'],71,73,Swansea City,€2.1M,€17K,1912
236764,Japan,A. Tanaka,['23'],71,76,Fortuna Düsseldorf,€2.6M,€12K,1934
232413,Netherlands,A. Dijksteel,['25'],71,75,Middlesbrough,€2.3M,€16K,1709
234717,Chile,S. Pérez,['31'],71,71,Universidad Católica,€1M,€6K,1144
246237,Argentina,E. Bullaude,['21'],71,80,Feyenoord,€4.2M,€6K,1728
227806,England,D. Barlaser,['25'],71,74,Rotherham United,€2.2M,€10K,1875
258782,Albania,A. Ismajli,['25'],71,74,Empoli,€2.2M,€7K,1588
155871,Poland,B. Białkowski,['34'],71,71,Millwall,€325K,€8K,1201
236255,Brazil,João Basso,['25'],71,76,Arouca,€2.5M,€5K,1700
240095,Slovenia,L. Štulac,['27'],71,72,Palermo,€1.9M,€7K,1915
242143,Brazil,Ricardo Ryller,['28'],71,71,Al Feiha,€1.6M,€16K,1899
194015,Germany,J. Börner,['31'],71,71,Hannover 96,€1.3M,€16K,1814
230368,Brazil,Bernardo Motinho,['30'],71,71,Fortaleza,€1.6M,€9K,1805
214497,Colombia,A. Ricaurte,['30'],71,71,Independiente Medellín,€1.8M,€2K,1850
216033,Argentina,J. Broun,['36'],71,71,Rosario Central,€210K,€5K,1152
240097,England,F. Downes,['23'],71,77,West Ham United,€2.7M,€28K,1834
251105,Serbia,D. Joveljić,['22'],71,78,LA Galaxy,€3.8M,€6K,1774
251873,Austria,Y. Demir,['19'],71,82,Galatasaray,€4M,€23K,1702
244706,Germany,K. Behrens,['31'],71,71,FC Union Berlin,€1.6M,€20K,1713
189410,Germany,D. Latza,['32'],71,71,Schalke 04,€1.5M,€15K,1933
258786,Portugal,Zé Carlos,['23'],71,78,UD Ibiza,€3.6M,€8K,1714
268771,Qatar,B. Khoukhi,['31'],71,71,,€0,€0,1818
237283,Argentina,N. Reniero,['27'],71,71,Argentinos Juniors,€2M,€13K,1773
263908,France,B. Locko,['20'],71,80,Reims,€3.9M,€10K,1786
218341,Croatia,J. Elez,['28'],71,72,Hajduk Split,€1.8M,€700,1829
230117,Brazil,Jhonatan,['31'],71,71,Rio Ave,€1M,€5K,1115
234725,Côte d'Ivoire,I. Doumbia,['24'],71,75,Alanyaspor,€2.4M,€7K,1825
239845,Greece,K. Galanopoulos,['24'],71,76,AEK Athens,€2.8M,€750,1961
244709,Serbia,M. Jevtović,['28'],71,71,Gaziantep F.K.,€1.6M,€11K,1822
248805,Spain,Sergio Camello,['21'],71,82,Rayo Vallecano,€4.2M,€23K,1665
250854,Denmark,R. Carstensen,['21'],71,81,Genk,€4M,€7K,1804
203751,England,C. Townsend,['29'],71,71,West Bromwich Albion,€1.6M,€21K,1794
219879,Argentina,M. Pisano,['30'],71,71,Aldosivi,€1.8M,€9K,1798
223207,Hungary,Á. Lang,['29'],71,71,,€0,€0,1632
250855,Denmark,S. Jørgensen,['22'],71,77,Silkeborg,€3M,€7K,1629
252903,Germany,S. Appelkamp,['21'],71,81,Fortuna Düsseldorf,€4.2M,€12K,1684
243945,Spain,Gonzalo Verdú,['33'],71,71,Elche,€900K,€12K,1725
190697,Norway,S. Strandberg,['31'],71,71,Vålerenga,€1.3M,€4K,1659
163050,England,B. Sharp,['36'],71,71,Sheffield United,€650K,€15K,1759
270571,Brazil,Gabriel Sara,['23'],71,79,Norwich City,€4.2M,€23K,1902
235499,Algeria,D. Benlamri,['32'],71,71,Al Khaleej,€1.2M,€9K,1562
247019,Mali,B. Kouyaté,['25'],71,75,Metz,€2.3M,€5K,1606
202220,United States,C. Sapong,['33'],71,71,Nashville SC,€1.2M,€6K,1829
188397,France,R. Rodelin,['32'],71,71,Servette,€1.5M,€13K,1861
226798,Argentina,M. Martínez,['29'],71,71,Racing Club,€1.6M,€12K,1837
236782,Brazil,Arthur Gomes,['23'],71,76,Sporting CP,€2.8M,€8K,1644
210671,Italy,A. Partipilo,['27'],71,71,Ternana,€2M,€4K,1832
222959,Italy,S. Moreo,['29'],71,71,Brescia,€1.9M,€4K,1834
228591,Haiti,C. Arcus,['26'],71,74,Vitesse,€2.3M,€10K,1791
